ID,TARGET
24,-6.024622403090181
28,-3.505950577237867
29,-3.3925436220998164
33,-6.49464859424636
58,-1.517988794359931
71,-8.00168417430658
86,-4.2987285528713555
88,-5.73271071917761
89,-7.057306497632783
107,-8.336103028143427
108,-0.4844480716023059
109,-10.068015587188937
110,-5.763675743676673
113,-7.673086965640564
114,-4.077184365531266
115,-4.539135224097922
120,-6.370658880535711
136,-0.3561537215302025
147,-5.585422590269336
150,-7.006593174119399
158,-5.244869314504131
164,-4.405696073644566
167,-0.9938996161330388
169,-3.8445633211919996
174,-7.348935674578612
183,-8.883213558678891
184,-4.065027347885657
185,-1.3982516501656284
189,-6.635498205295362
192,-6.008088158692541
195,-9.09235392552097
208,-3.5170048282459656
209,-7.967262803968582
217,-1.2892111443008218
219,-2.8586224219470906
221,-10.016884852411279
223,-8.433992122566961
227,-5.2783059420144385
229,-10.286009347216496
243,-3.449403876073414
251,-7.780926860343124
257,-7.5334614879752415
258,-3.972591764354122
262,-5.285757319633563
265,-4.543031375989756
274,-9.398114334024974
286,-4.0133368323385055
310,-5.674885277399352
311,-6.079697165539611
317,0.4275534165018871
323,-1.2819896084685374
327,-3.519386528938912
330,-8.668419257861881
334,-6.9790157528206445
343,-7.152675442735893
346,-1.3934929762348454
350,-7.211833168043325
352,-4.4278689531374935
357,-6.066064132221829
373,-8.286017931866514
384,-5.592231376044205
388,-8.38698921803977
391,-5.96375277861873
399,-3.8682929131887405
406,-5.7466863121243215
412,-6.358514297126058
413,-2.12946803284876
441,-8.30956241334977
445,-3.107357729239732
460,-4.484492065842464
467,-1.9858736312577014
470,-9.10032564886262
474,-4.2312044940083435
478,-5.07907766230163
480,-6.391147156381555
482,-9.205309771698989
491,-5.52202788234095
494,-4.752097848343708
495,-7.431224810765311
503,-2.099911593595114
504,-1.914767322402305
507,-5.844489593658961
512,0.16817223207747972
514,-8.52206271158387
516,-2.0415018776420126
517,-8.924265684378682
523,-2.6843357337985743
524,-7.4108736767001355
533,-6.981646752778257
549,-8.0819226853079
559,-5.400408117564235
566,-8.798488269040595
570,-9.254078799723182
582,-8.373403263950584
586,-11.153397824631849
590,-1.8734753896371437
593,-4.329668993507813
612,-7.717419818252515
615,-3.396757903117012
633,-9.943032234902983
642,-3.8268375445402416
644,0.029191525131183536
646,-6.179885713727143
655,-12.082096603913994
666,-4.356717554948266
673,-7.333052751280101
685,-8.421265786711102
702,-4.463284510172639
707,-6.308187258898423
723,-10.451170833885813
728,-12.874888859580443
729,-4.3821090434935135
732,-6.688847561028635
735,-2.1901094417784264
740,-1.5830817190906534
742,-3.1452981072120947
747,-3.6892736617644846
750,-6.674172817978472
752,-6.891812165406281
755,-1.8497725925799957
766,-0.8605006017351315
771,-7.729325691741111
775,-4.833053639775081
776,0.07332820158289835
780,-7.1778499519058245
783,-7.2157226580242195
787,-6.408236912309417
798,-4.70071337776377
800,-8.73540072670603
810,-4.467963823740696
820,-3.9934231589428695
823,-5.8245533497597055
830,-8.117367998493288
834,-6.337182500035538
835,-7.799216846061075
837,-3.0413970951312503
838,-4.538090611828233
842,-9.922481153821677
847,-4.566844723615291
859,-12.584345993111388
870,-4.8680290412207405
889,-10.396572264411647
892,-8.492012693868926
894,-8.995800138592692
903,-11.877554686005237
904,-6.158188057485504
905,-5.037995402785466
907,-5.885174732324867
908,-4.0474362142166
911,-4.136556470563025
918,-1.8903252251704288
930,-6.326302413451799
933,-10.195091832626748
936,-5.650541399706682
943,-4.373258571363236
956,0.7679339818765594
961,-2.9170253228598138
967,-2.4515101568728883
972,-6.430652709036743
975,-6.900386516808311
981,-9.055560784991277
991,-12.020741552633508
994,-2.6800656944576997
997,-4.669132175863511
1003,-0.9806321123353701
1008,-7.324813577193871
1011,-4.702435125738449
1015,-4.570573473725627
1016,-3.0186178978254787
1018,-11.35927618039768
1029,-3.2454828230013
1032,-3.872309779515055
1037,-6.3175384514570245
1039,-7.322852756629617
1045,-1.5084356325477066
1053,-5.7587981792669645
1060,-3.3286407172807144
1064,-11.662055282240884
1066,-7.976927814147156
1073,-6.037325054124461
1075,-4.297408636833042
1079,-3.7290395190630994
1083,-1.4535884796429264
1086,-6.310251602013583
1092,-6.753240474057475
1094,-7.181632120425828
1098,-8.571252072252896
1099,-6.133517303988036
1102,-6.714952812543276
1110,-8.949387213937369
1111,-6.94312132571408
1116,-6.111733744330036
1119,-6.661541755139364
1128,-3.799033148042599
1130,-4.701058064634634
1137,-4.849162534518844
1149,-0.3644068408202984
1151,-4.564377811163723
1159,-3.336290931553326
1168,-5.971118110639395
1181,-5.793724129989829
1189,-2.059116367561611
1190,-3.0130115603325414
1192,-5.4297951754408675
1196,-2.7113126990445062
1199,-5.4024539875016515
1201,-4.55318522363319
1208,-5.3990507995588315
1230,-4.488924165478005
1231,-8.312632798196873
1244,-2.799652748409429
1246,-6.229884234662031
1250,-7.84950125831598
1260,-6.183392838390944
1270,-9.615555353247371
1271,-6.58304169408999
1277,-3.45441103266435
1278,-8.422061672738796
1293,-5.936978322378122
1299,-3.3858453714957015
1319,-2.7962120518153553
1321,-2.0023902133075135
1329,-3.178496841197802
1338,-2.064154105192817
1342,-9.605821242521204
1347,-6.665809446952624
1350,-6.506486775723479
1351,-3.4592747908646237
1352,-8.807261322819631
1360,-7.702032509771059
1367,-3.7603256066392072
1370,-4.783261989561184
1373,-4.9477702093595495
1374,-5.931837577588607
1375,-7.070780985993593
1380,-8.29252161010194
1393,-4.294205302418125
1411,-5.044457695768629
1415,-5.151503434418413
1429,-5.388113061388205
1451,-4.331994906831346
1453,-3.9853605599891866
1455,-6.601338691235708
1475,-2.7544568069762367
1485,-9.336436497043529
1497,-4.968086970783207
1502,-7.475528830055667
1508,-4.967546363174371
1512,-4.993870155972145
1517,-4.896140378718571
1518,-4.132445806184355
1519,-5.155256109364851
1520,-0.09167850738859233
1523,-3.941811917764196
1529,-5.375946285968804
1530,-4.906874929790082
1531,-8.18834576387361
1532,-9.743255268159063
1538,-6.744104569148943
1551,-5.217305818668041
1560,-5.218899860874062
1563,-5.126593507771844
1565,-1.3643714536624774
1569,-7.386538338666867
1570,-8.539805302455024
1571,-9.146216119499188
1591,-6.2694959144745255
1595,-12.475392474735715
1596,-8.630697080506216
1602,-0.42766998581455057
1604,-8.283851732348108
1613,-8.590828370373627
1620,-7.229923942146033
1623,-4.828522446242523
1627,-7.6735980374507395
1633,-8.08171299399337
1641,-9.392574305775781
1642,-3.654365601720423
1646,-7.445957026547801
1648,-6.980786108029139
1649,-1.7985347706804644
1651,-8.490983494862691
1652,-4.54197466545674
1653,-4.142686789560875
1661,-4.487092520978603
1665,-3.1187614077248553
1677,-4.990505415653734
1682,-2.944440655222479
1684,-7.574262604831275
1689,-0.1609366104415337
1691,-3.3034541304240617
1695,-6.17006260816264
1709,-2.8342619225662964
1717,-7.330332757366237
1725,-14.453466552483327
1728,-1.9986468478784403
1733,-2.741853850281589
1735,-7.512020576391422
1744,-8.603193459898753
1754,-11.485187766329163
1756,-5.950409984069751
1760,-8.606579880751148
1761,-5.03832904910404
1777,-3.5109384877132856
1781,-7.325289233066247
1782,-1.177269153515793
1784,-4.66426692383231
1793,-6.861053300846045
1806,-7.068685218650134
1809,-6.594578563906315
1816,-8.030585629800607
1824,-8.78597879484971
1829,-2.589886813831591
1840,-10.494633064702747
1847,-4.7169817051782195
1848,-7.347166824875895
1850,-6.085146961313837
1858,-7.549446112155207
1877,-9.24257625638081
1878,-3.642271420697837
1886,-3.834563289318848
1888,-0.23139473780925496
1893,-1.74367812132754
1902,-2.9428476338716725
1909,-4.432458950217034
1910,-2.122316579551139
1918,-2.0542605504369122
1959,-6.739880416325466
1961,-8.72212290765197
1968,-2.3782001003948956
1981,-1.9666709074113533
2003,-0.6486886801070274
2006,-2.8123870031559757
2009,-4.112053217624662
2016,-8.163086370565889
2023,-2.6196330576605
2033,-1.79098561574501
2039,-8.250889594073229
2044,-8.483301504896955
2047,-7.696486393691443
2056,-5.038668587954986
2072,-1.512071603915825
2078,-4.999604421380314
2080,-1.81185702043226
2082,-3.9793715540492083
2091,-0.7036713972557479
2092,-6.154940279581769
2100,-6.103660872000956
2106,-0.9670978235774413
2108,-1.5131946137297332
2111,-6.463029643053614
2113,-5.58225350049556
2117,-8.256696449213724
2144,-1.889210427019583
2146,-7.362887132547086
2150,-8.72117282674302
2162,-2.458581761980337
2168,-2.820312643174255
2170,-4.028561141921678
2180,-3.982440734304655
