ID,TARGET
24,-6.152640488481575
28,-4.14091013780847
29,-4.091650453184647
33,-6.522001949569316
58,-1.1416754906219608
71,-7.478769857698024
86,-4.3795514951277
88,-5.562610428696055
89,-6.708821808955324
107,-7.976580624320122
108,-0.7691082029064334
109,-9.5829692540695
110,-5.827711588548747
113,-7.74038045566131
114,-4.226257090328011
115,-4.62092253742341
120,-5.656561928335496
136,0.25921720688899036
147,-6.144190269363141
150,-6.810291505223405
158,-5.371417666598425
164,-3.9437068411698615
167,-0.9439774821739844
169,-3.712393091715573
174,-6.718903370032017
183,-9.559522896022573
184,-2.5504710247255638
185,-1.1847343596479005
189,-7.07523185623197
192,-6.267833757584432
195,-9.054072034022285
208,-3.6797752066439
209,-8.860547339199975
217,-1.4849881952869894
219,-2.232218862864362
221,-10.350071156354339
223,-7.725294187179549
227,-5.4863424989531735
229,-9.258804442488648
243,-3.0117142075669627
251,-8.487960707880376
257,-6.89169764408641
258,-3.3013731077769277
262,-5.50148814792523
265,-4.591782829176399
274,-9.472682198725563
286,-3.7869582829631128
310,-5.586920102235473
311,-7.272528835727694
317,-0.41710651588601527
323,-0.7665690088914389
327,-4.180114655153223
330,-7.296356169636562
334,-7.73246379008495
343,-7.558480917840039
346,-1.328116822080772
350,-7.2268259695696155
352,-3.668195039386646
357,-6.4172277092522725
373,-9.08565512479368
384,-6.043505484060244
388,-8.469781373096275
391,-5.2749101292464555
399,-4.374646288393858
406,-5.321535561068005
412,-6.495831602225708
413,-1.582321156700384
441,-8.304898258459607
445,-4.239859055523559
460,-3.9312614668430563
467,-0.3947826606803194
470,-8.84879285457268
474,-4.101162781913222
478,-4.8753256832705505
480,-7.537418243900943
482,-9.153999303351288
491,-5.651013948213159
494,-4.97528421065134
495,-6.320838939122106
503,-2.042762592725833
504,-1.5956421417476787
507,-6.65459616687855
512,0.5125374145863443
514,-7.943088065837392
516,-1.4416800019737035
517,-8.570398647861447
523,-3.21533331864815
524,-7.09025339232525
533,-6.441844117816141
549,-8.529430063806615
559,-5.787350814140128
566,-8.670636287394542
570,-8.976682960873932
582,-8.276353973995342
586,-9.807266937023977
590,-2.547324043678367
593,-4.807169701678465
612,-7.461791344089788
615,-2.031281877513622
633,-8.591064373038435
642,-3.6293171638310584
644,-0.7039811640511784
646,-7.667166088663534
655,-11.137672680792978
666,-3.8488358415714132
673,-6.08300920190765
685,-8.425771062998411
702,-4.286668368371974
707,-7.260102837908963
723,-9.808331108244063
728,-11.931046197087776
729,-5.322574154871506
732,-7.03268135470921
735,-1.9219685140101035
740,-1.8882146089983622
742,-4.220402844083431
747,-3.294458913327516
750,-6.286363612821043
752,-6.748091181141685
755,-1.8772375742661243
766,-0.5911191933245932
771,-7.861445185910312
775,-5.311250257355593
776,-0.17894880494926202
780,-7.60322606917498
783,-6.939608313199302
787,-6.149998179624576
798,-4.411743120473332
800,-8.998064993797525
810,-4.413589810815028
820,-4.524816418800766
823,-6.358306244320359
830,-8.94599001863769
834,-6.598920540384323
835,-7.603485232803265
837,-3.0401523660239334
838,-3.634898861336686
842,-9.50830520939244
847,-4.220475827071045
859,-13.55434645751366
870,-2.4081650702405715
889,-9.424120678842101
892,-7.501206722458598
894,-7.908233793811441
903,-10.01089961888654
904,-6.319049693311628
905,-5.936636531491556
907,-7.049217427583386
908,-3.8320855440003037
911,-4.3420649776124876
918,-2.0642807244509003
930,-6.346169320985721
933,-11.138509540824947
936,-4.837464347552413
943,-4.410677183565921
956,1.504297627699538
961,-3.8919867185826362
967,-2.363136636390813
972,-7.231922726043467
975,-6.052480689021398
981,-9.932045851185128
991,-12.315199476993483
994,-3.36109300504172
997,-4.773246399853428
1003,-1.078051847546859
1008,-8.797385287781493
1011,-4.515608107242709
1015,-4.49343241423652
1016,-2.3220715316286986
1018,-11.437659411627244
1029,-3.049607065772498
1032,-4.154648297536933
1037,-6.0904024515496555
1039,-6.267159715774114
1045,-1.6955009230926283
1053,-5.180069238281024
1060,-2.9689282569248547
1064,-11.807055001377023
1066,-8.622052288389945
1073,-6.036249788232012
1075,-4.103172179225593
1079,-3.8263894123725715
1083,-1.4559537660956536
1086,-6.920704512016544
1092,-6.8764810560394825
1094,-7.45856631297444
1098,-8.609843929692556
1099,-5.8474368491757955
1102,-6.2511712989348265
1110,-8.679267271599231
1111,-6.952397416108592
1116,-5.671776330921605
1119,-6.88264273187223
1128,-3.2352765866092157
1130,-5.460945615790781
1137,-5.0307226654327595
1149,-0.8225191217442377
1151,-3.7607467039967952
1159,-3.257082096403182
1168,-5.7349772099535326
1181,-5.862807686233812
1189,-2.665409064841582
1190,-2.3831485789516065
1192,-5.331974313733782
1196,-3.719095332024093
1199,-6.018816780740615
1201,-3.7663062723370975
1208,-5.2673151020272835
1230,-4.390993675190327
1231,-8.409596443547773
1244,-3.150215181871301
1246,-5.897874516434883
1250,-7.830732942272212
1260,-5.6610557371159835
1270,-8.442882931144299
1271,-4.976714516361468
1277,-4.83169030403565
1278,-9.435451774166674
1293,-4.047400446368318
1299,-3.9232423024808245
1319,-3.079453266250989
1321,-2.0647122053559848
1329,-3.6096723576769127
1338,-1.7540776752567777
1342,-9.200095194256981
1347,-6.5374420661115105
1350,-6.417307471411347
1351,-3.7254984167220297
1352,-8.477133074584279
1360,-7.938264702128362
1367,-4.359094129588347
1370,-6.0997414090449515
1373,-5.574057224486151
1374,-6.715784296289696
1375,-7.682241965560657
1380,-8.764033745455333
1393,-4.969585680564971
1411,-4.921644521460779
1415,-5.58685371033182
1429,-6.077042333845322
1451,-3.320085952407377
1453,-3.4092035079854015
1455,-6.648003391709247
1475,-1.8925637977836054
1485,-8.453290058571719
1497,-5.22066635894381
1502,-7.903647797025969
1508,-4.911440298137281
1512,-5.1536983545303885
1517,-5.03198741733713
1518,-3.964943208574828
1519,-5.947930555789158
1520,-0.4992892072366008
1523,-4.419225312096322
1529,-5.938756940601199
1530,-4.567121162745634
1531,-8.1802071706612
1532,-10.338412834008732
1538,-6.542734529716055
1551,-4.273970508478571
1560,-5.463708887871622
1563,-4.287283887275999
1565,-1.3689730288141673
1569,-7.394162506121987
1570,-7.639139927262912
1571,-8.890751406560797
1591,-6.922530101757269
1595,-12.802637348752713
1596,-9.205208432112164
1602,-0.8856964392529124
1604,-8.925356694302318
1613,-8.183481664818684
1620,-6.7566685730323695
1623,-4.3701918928401255
1627,-8.7243708731449
1633,-7.409606674183068
1641,-9.661870650274507
1642,-3.1647316791101923
1646,-7.776686029109773
1648,-7.1102561841148715
1649,-0.9630351876911496
1651,-8.259628063274144
1652,-4.0657981719737295
1653,-3.7812760099709406
1661,-4.462940194155773
1665,-3.2430216552117708
