ID,TARGET
24,-5.9684107464748495
28,-4.00941300670004
29,-4.526316421250338
33,-6.498181211120035
58,-0.5494322423464965
71,-7.235127689356092
86,-4.875223702155536
88,-5.323309470750449
89,-6.653809076131001
107,-7.9869011286081895
108,-0.6130034334657589
109,-9.641619758914642
110,-5.773931500102313
113,-7.8079069003733155
114,-4.082941932030351
115,-4.699810512833855
120,-6.393379854327882
136,-0.12143123067424029
147,-5.913944509817346
150,-6.92732319236753
158,-5.658056115887977
164,-3.8843619270959637
167,-1.3164859326802567
169,-3.5423079314098653
174,-6.732477931169605
183,-9.806600898918843
184,-3.582232953078946
185,-1.5327695167305966
189,-7.81783501617461
192,-6.632497929453289
195,-9.32746226719569
208,-4.2202615999401285
209,-8.722747036604943
217,-1.1344946097131297
219,-2.4305261816211825
221,-10.725905775232473
223,-8.006631678736039
227,-5.124105634230932
229,-9.507546848428033
243,-2.9532849401431074
251,-7.764072566532789
257,-6.941215269759191
258,-3.3208611539556543
262,-5.805899411445488
265,-4.463695267205692
274,-9.590096031728882
286,-3.8837128795881086
310,-5.452728892647376
311,-7.125027817205328
317,0.18569486694255316
323,-0.6168446042016904
327,-4.265234908249285
330,-7.415294032574987
334,-7.621777611939297
343,-7.521185203164295
346,-1.3777622150549564
350,-7.404442437969118
352,-3.717148374911962
357,-6.3509965319398844
373,-8.197274999202486
384,-5.947903503880468
388,-8.346943496844197
391,-4.942253700641337
399,-4.364537767031532
406,-4.95471373803669
412,-6.15496546846415
413,-1.6997026239075141
441,-8.343785372467291
445,-4.335235929059656
460,-4.241074330629602
467,-0.7503243465812215
470,-8.284933851856447
474,-4.5302278201453845
478,-4.699165908770179
480,-6.343299884020869
482,-9.038126046209848
491,-5.416841581765332
494,-4.916244797225164
495,-7.24566809025335
503,-1.8421418407151828
504,-1.2706273456073758
507,-6.338916189602508
512,0.2899140634969591
514,-7.811464425439153
516,-0.9505827930398779
517,-8.777557396442107
523,-4.147829090698382
524,-7.00975181105292
533,-6.62712335687051
549,-7.509447271816901
559,-5.528319522029782
566,-8.501876769168158
570,-8.562632751087287
582,-8.202276310043565
586,-9.468711355057032
590,-2.7754344838947484
593,-4.676070565605761
612,-7.245471306377521
615,-1.934528175020901
633,-8.4120677478005
642,-3.334442533063089
644,-0.6131810257730018
646,-5.210783055276341
655,-11.663997820055581
666,-3.960710533794143
673,-6.045649548291769
685,-8.381423024911518
702,-4.357934670356502
707,-7.559124040002389
723,-10.131319759025727
728,-11.686192261823313
729,-5.3805449798245695
732,-7.272592632527283
735,-1.868362146434703
740,-1.9119761077733641
742,-4.069842479898696
747,-3.333595490114284
750,-6.480618515828535
752,-7.6759772398502815
755,-2.1566716438787203
766,-0.6347379514311943
771,-7.965147071169251
775,-5.908127577526118
776,0.18852692566079987
780,-7.492767556611486
783,-7.361023373563832
787,-6.143453759512527
798,-4.291142066291027
800,-9.176909199661395
810,-4.451326198076199
820,-5.006401435147647
823,-6.595816146827542
830,-7.668790980236567
834,-6.683203153128607
835,-8.175411172738407
837,-2.821843019487896
838,-3.928686509878309
842,-9.44179659355961
847,-4.328099162653841
859,-13.511605096427404
870,-3.208378761831514
889,-9.267738426174665
892,-8.17528941254571
894,-8.603900381460482
903,-9.83709524737569
904,-6.287028476491456
905,-5.54678682172522
907,-6.964452137187996
908,-2.4762528116018547
911,-4.469455721773276
918,-2.5918455088688406
930,-6.511245929054959
933,-9.916024038629486
936,-5.276135972244355
943,-4.357590558103789
956,1.1615843341728507
961,-4.101714912268109
967,-1.5735363107674118
972,-6.6546475049339735
975,-6.337321452741194
981,-9.707920271111956
991,-11.085826970142522
994,-2.960284195230736
997,-4.455232205093916
1003,-1.3091982881386466
1008,-8.13788701309603
1011,-4.357343019463703
1015,-4.735142991616632
1016,-2.6433270417251573
1018,-10.97906140707847
1029,-5.105673830291742
1032,-4.089295083868715
1037,-5.852737959118362
1039,-6.041295569372924
1045,-1.7665978633632828
1053,-5.043479812045166
1060,-2.656377785572954
1064,-11.599236856501502
1066,-8.49616500659411
1073,-5.949965369285283
1075,-4.402757461819199
1079,-3.5956320521612857
1083,-1.4910437931624496
1086,-7.07411392405812
1092,-7.00189098403626
1094,-7.64631497355198
1098,-8.52134129196681
1099,-5.72171019768896
1102,-6.3615312046567025
1110,-8.394607658953722
1111,-7.121503446083463
1116,-6.056862231471009
1119,-7.013682161590611
1128,-2.9612520114000156
1130,-5.465384529890826
1137,-4.270225107924734
1149,-0.5965064497530375
1151,-3.8109948068668484
1159,-3.185279495990186
1168,-5.6792140146510945
1181,-5.903893352678607
1189,-3.1993158972618634
1190,-2.303956035861724
1192,-5.733233103713618
1196,-3.1202182186508423
1199,-6.192129612768291
1201,-3.6455779067449354
1208,-5.141607344321868
1230,-4.358749002632242
1231,-7.58810852891426
1244,-2.2250218897371083
1246,-5.677418415984629
1250,-7.69957490463977
1260,-6.142356536368226
1270,-8.559167815559414
1271,-4.722049465206898
1277,-6.377764310310486
1278,-8.858086097524286
1293,-3.8104815059357064
1299,-3.5403792678665935
1319,-3.496355937707542
1321,-1.8324057225705093
1329,-3.6618648643475398
1338,-1.927056663952509
1342,-9.163821360869097
1347,-6.534295123520535
1350,-5.795903605232578
1351,-3.1470772275366397
1352,-8.460465158906258
1360,-7.7805016876950575
1367,-4.441781156959176
1370,-5.238848914571691
1373,-5.378497050421101
1374,-6.546027691776298
1375,-7.296768438764287
1380,-8.264558159298227
1393,-5.109796358452707
1411,-5.224552067407472
1415,-5.36064543510961
1429,-6.513307000802995
1451,-3.592742888322899
1453,-3.1238585772582628
1455,-6.5419755925228795
1475,-2.2003143733170543
1485,-8.793090203139077
1497,-5.185213109470677
1502,-8.425417176814383
1508,-5.06518202203207
1512,-5.170006595259436
1517,-5.198229353368819
1518,-3.6545637915807716
1519,-5.9572048401620314
1520,-0.779770083326808
1523,-4.3639491129374255
1529,-6.403491917236606
1530,-4.520959867755595
1531,-7.952622126608077
1532,-9.634919310121026
1538,-6.524783820478943
1551,-4.451544194373156
1560,-5.453826194985902
1563,-5.0117840788185255
1565,-1.2451124295678242
1569,-7.567997123568838
1570,-7.704743989989128
1571,-8.627987104169584
1591,-6.951371152769442
1595,-12.498159983201019
1596,-9.295241009636571
1602,-0.8054494252852316
1604,-8.860587774731217
1613,-8.008723883513417
1620,-6.81443617594512
1623,-4.495871138596048
1627,-8.902420907006702
1633,-7.428915524296678
1641,-9.477239252819036
1642,-2.619853356914227
1646,-7.315797703159387
1648,-6.920235462838652
1649,-1.606021117528081
1651,-8.444433110308987
1652,-3.650346938219339
1653,-4.153572635282845
1661,-4.05863132366603
1665,-3.0581761175913886
1677,-4.588468832543456
1682,-3.1404053740155486
1684,-6.972084827867348
1689,1.110515373891765
1691,-3.73104269703188
1695,-5.651480218330652
1709,-4.146943240204414
1717,-6.992831334982065
1725,-13.98708675326022
1728,-1.0008516672293586
1733,-3.0170639396976595
1735,-6.856204609556152
1744,-8.328577871615355
1754,-12.40026760649796
1756,-6.45444870020108
1760,-8.354553199361455
1761,-5.563220926517511
1777,-3.7958669146382773
1781,-7.100842280433603
1782,-2.213422498236823
1784,-4.615346653399845
1793,-6.975233860848749
1806,-7.220457630162905
1809,-6.018462751026863
1816,-8.104911093594028
1824,-8.462489082481632
1829,-2.086185739043758
1840,-10.238982983204519
1847,-4.873936912803739
1848,-7.11954562178247
1850,-6.061552626226148
1858,-7.202970198352592
1877,-8.426899024562736
1878,-3.4102089709254635
1886,-4.944207578932549
1888,0.7032954516492558
1893,-2.2403050946961645
1902,-2.505678520303738
1909,-4.082858320175102
1910,-2.0561619428450757
1918,-1.5949492370524185
1959,-7.684693814699909
1961,-8.248395651234171
1968,-3.0715684122544746
1981,-2.0508302062121095
2003,-0.35462383357132027
2006,-2.8724662766758966
2009,-3.678389919690348
2016,-6.866518648835007
2023,-3.0808634244728226
2033,-1.2541861671377004
2039,-8.242366549666688
2044,-8.597250873891745
2047,-8.499842435287176
2056,-4.994610842439047
2072,-2.037882873164258
2078,-5.323931612247588
2080,-1.8628342967708327
2082,-4.6739100077586455
2091,-0.18209683016843853
2092,-6.418796939449278
2100,-8.158507942597394
2106,-0.7928164961463228
2108,-1.4406971252537417
2111,-5.687691571406595
2113,-5.332990734193078
2117,-8.027936321286008
2144,-2.283555270686535
2146,-7.002855018401662
2150,-8.70378483610356
2162,-2.978098306095386
2168,-3.047262078363178
2170,-3.9121828159452283
2180,-3.5052165018530985
2185,-3.9656013867762256
2188,-3.1306745574161936
2191,-5.224180178842128
2199,-5.844275000217693
2201,-7.582424556028646
2204,-4.881129387587328
2208,-4.791413491964534
2219,0.28072314183174657
2222,-8.508010525816307
2236,-6.927924865148564
2241,-5.23449868642293
2258,-6.1318057768379735
2261,-3.387247270046225
2265,-5.034852105803988
2272,-5.570259494698828
2273,-9.951904639425697
2274,-4.837714261102948
2282,-6.314422105366028
2294,-7.229673072239456
2301,-2.6737461023676823
2313,-2.810465818458219
2315,-4.476295784047217
2336,-6.201969953565963
2347,-4.834178362627085
2357,-4.121301816247227
2366,-3.007892990715609
2368,-7.364853458656594
2378,-9.063572165484414
2379,-6.568195956362261
2381,-6.052790401996204
2387,-3.679821056312614
2390,-7.515808317194966
2393,-4.4587171102554
2396,-4.747556546726579
2415,-3.963106230093703
2416,-6.6604055449632575
2420,-5.563690022927446
2440,-6.963881419727491
2455,-8.056657408639545
2463,-3.152712201221016
2469,-8.73478860125404
2474,-7.262547721561342
2478,-5.466281068303793
2482,-2.3495504438919346
2487,-4.338928045805407
2492,-1.2567096129062643
2496,-4.734914284319633
2509,-5.583950660318882
2512,-2.8112976134561523
2514,0.3406374635798257
2515,-3.3078604785296233
2516,-4.418345621651877
2517,-4.193340436008396
2525,-8.343487879206677
2538,0.1463284495233541
2546,-4.218297788526717
2560,-6.040294301197638
2570,-6.256823994841868
2575,-2.9147845362079208
2577,-3.438410215226833
2579,-9.206023437458645
2581,-6.49709419494988
2592,-3.58650942639751
2607,-9.007730632015367
2609,-4.3594131131983795
2614,-8.950862960196648
2616,-5.360532483363094
2628,-3.6733401376504147
2630,-5.757752354710952
2640,-1.6081967443270717
2641,-4.443928381498589
2657,-6.553613122284381
2660,-5.724898136318227
2662,-5.113873886093362
2664,-3.2464493943254404
2665,-5.960686092958707
2666,0.6217538419408613
2670,-3.4653521182892226
2672,-4.911894723619691
2677,-6.018114904355085
2678,-7.3506763841284055
2680,-3.870167726032086
2690,-6.843260396590294
2696,-10.309711173594158
2701,-10.805615923751123
2715,-6.69662584075917
2719,-4.627796911139595
2724,-7.846945098164161
2728,-6.663137027531755
2740,-5.286182199283143
2745,-5.044352159120972
2758,-4.154525917471482
2778,-8.097724439445653
2784,-2.277609807299256
2790,-5.0308092286453165
2794,-4.484073144762251
2801,-2.523741347800886
2802,-7.098788681194931
2807,-7.547968204952963
2815,-4.3648236662139634
2816,-4.223289581891184
2826,1.5694710598260069
2855,-3.647814458363441
2859,-0.7005097669751099
2867,-8.085422390981313
2872,-3.3702003940414422
2877,2.0300092157897565
2885,-4.268671960289364
2888,-6.93923163380731
2899,-6.136700541747062
2906,-7.373737616487416
2915,-7.89086887421713
2919,-1.5627952272554235
2923,-10.346230390155204
2927,-4.862610770244177
2933,-5.0001819101233185
2942,-6.008941893654265
2949,-5.47221119228759
2957,-6.022947592901487
2960,-10.977035200083517
2962,-8.703115710612991
2966,-5.8636953774892095
2970,-4.339097746458912
2973,-6.076517362472043
2974,-8.688605250093778
2977,-1.5397335463332558
2985,-5.5431980811266826
2996,-8.289228146322241
3005,-4.401080375865334
3007,-9.908967711892608
3008,-1.4760198606267871
3034,-7.213024959699064
3038,-1.9164099227859577
3040,-1.263648077518463
3042,-8.06368782635756
3071,-6.350558962254561
3075,0.18409765897169186
3094,-7.101661351172041
3096,-4.216513287726173
3098,-1.5329941949031625
3099,-6.922808435283149
3111,-7.247428972569277
3126,-4.076497334846624
3130,-11.71584813466622
3141,-6.560007303919529
3144,-7.778986203224413
3146,-5.71260447106222
3147,-7.180457445762202
3149,-4.706528704148413
3154,-3.817091677605764
3166,-7.615115675751779
3167,-2.219529204434309
3175,-2.505955668863985
3184,-3.9287359082706623
3200,-5.533963149675998
3204,-5.490412480413628
3205,-4.266209666760872
3207,-4.437874692363696
3210,-5.612420941326552
3223,-2.4982822758678878
3231,-1.2076077263754774
3233,-9.079043185311107
3234,-6.856698939904726
3267,-4.216060694859049
3268,-0.41083164038633985
3273,-8.797393560587702
3274,-7.821478406903954
3277,-2.5801272034897167
3280,-6.120089089589825
3284,-6.407422526422443
3285,-5.850917180675374
3290,-4.843599266693341
3294,-6.014516800338692
3338,-3.9035623074251626
3339,-7.346735288933282
3343,-2.3965716547056726
3348,-8.170632318141232
3368,-2.2730021213227514
3369,-2.959682853752399
3371,-9.064351781383147
3374,-2.9417754090899115
3381,-5.739753229539118
3390,-1.0784272384468239
3394,0.8378285790573476
3395,-6.5286417718584016
3400,-2.9213410405917495
3402,-2.633328754758461
3404,-1.4856982881722303
3407,-6.130746542455359
3427,-6.252755623681966
3434,-7.287906467112168
3442,-6.06484595673821
3445,-9.07329728976491
3450,-6.822469478422981
3454,-2.4271918951517377
3459,-8.45371352075154
3464,-2.7884768847772925
3468,-7.01199511370201
3470,-3.655875850640789
3479,-5.680097424577753
3490,-9.268073814291117
3498,0.4874044511266696
3501,-8.796614357214683
3508,-2.0808847868719993
3517,-4.910172949055892
3526,-6.840877521807513
3534,-7.690028257733074
3541,-8.326470969636869
3546,-4.029500805559661
3548,-3.53388122986588
3552,-5.340895826329937
3560,-7.82497012277912
3572,-5.974671848493759
3574,-6.560904079585116
3579,-8.418656740612347
3593,-4.859914216555906
3597,-3.366118537474595
3598,-6.236204257993984
3599,-7.853501529303475
3623,-4.356644183722509
3625,-4.514319165220957
3631,-7.442134341233176
3647,-7.483666727199714
3649,-6.48199267233027
3663,-2.6099161543259624
3664,-8.346764770102984
3670,-9.343393537203292
3674,-4.826373923391842
3684,-5.448177621164915
3693,-7.598018981145566
3695,-8.332249599623008
3698,-4.258215055048247
3699,-6.835040463962411
3701,-6.940292321668248
3703,0.34561547893087763
3706,-0.79751947488191
3707,-4.321720618254525
3716,-4.31916800582228
3718,-9.48976792324187
3720,-2.41491763762068
3724,-2.65895179760946
3733,-3.045164296166871
3734,-6.64892748973318
3738,-5.4140417509842
3747,-8.126336558327578
3758,-5.645853260808011
3760,-2.816895987629495
3764,-3.939454685591859
3777,-1.3052234301590155
3779,-4.9581383193699615
3780,-9.210706757599018
3790,-8.347120683477378
3793,-8.35602634098484
3794,-2.9053734555834807
3805,-4.767421781025195
3813,-7.099985778038481
3815,-3.095057302537394
3819,-4.277394857229181
3823,-5.012447977391597
3827,-8.807666291966765
3850,-7.130259456782188
3858,-4.082244277753742
3872,-4.217573125825934
3891,-6.864634565948412
3892,-6.086704808218116
3897,-1.6365435693953176
3902,-7.900183973040468
3932,-2.8316885839290586
3933,-5.664007121394108
3934,-6.982859502415542
3938,-1.761648983738333
3941,-0.8405176008765851
3943,-7.623443726161682
3944,-2.207447484636944
3950,-1.8345954840103402
3963,-5.374851947752307
3973,-6.270380789966388
3978,-7.68058887934789
3979,-3.9605896554674125
3985,-11.194710914168029
3988,-1.878425880320022
3996,-4.112248527666649
3997,-2.184854138926421
4015,-5.835295186906514
4037,-7.1677192673426005
4057,-7.5969384104280175
4059,-1.6031199329821855
4060,-5.627500372129498
4066,-8.34131525896221
4067,-7.223154332237112
4068,-8.362796337550535
4070,0.25935664242312473
4089,-4.706511091332338
4093,-8.679075833092446
4099,-6.681618410839288
4103,-2.1880706222905504
4106,-8.022148452354369
4117,-6.934741704562878
4122,-9.856029741304514
4136,-6.757940989966667
4141,-2.993959611119178
4158,-6.7501459470008465
4164,-3.9064854590076847
4171,-8.438539755788005
4178,-6.365388691854057
4191,-8.170019550048844
4204,-4.020251378603392
4211,-2.9537853214937977
4221,-6.465814148973975
4244,-10.654218752929966
4256,-4.462570563539264
4260,-4.434272287885643
4280,-10.19818569966069
4287,-8.23031403896886
4288,-8.318605527624022
4303,-5.031378412987815
4307,-6.979229517819523
4312,-7.961860667066647
4315,-5.218462730709852
4317,-6.802423552653906
4332,-2.011019298100467
4346,-5.821381276122931
4350,-3.1021654914703696
4362,-6.726341544871018
4373,-7.224093496344974
4381,-7.775948249818832
4388,-6.245994669064583
4391,-3.974878557014006
4394,-6.575864642996533
4397,-5.022467235335176
4402,-4.415564900388612
4408,-8.302144312783549
4410,-4.969372164698832
4417,-2.773175895364785
4419,-6.603971245065482
4426,-7.883659256412818
4438,-12.181816975868259
4444,-5.228031779164676
4448,-4.311628277928521
4457,-8.291465819202585
4465,-6.834830043802783
4472,-6.071987644372722
4482,1.3276651310355507
4484,-10.638761144334055
4491,-6.060431723754425
4499,-6.765947274178258
4509,-5.181148324230917
4511,-2.870694134713245
4517,-6.861262244719611
4521,-5.260087202398503
4525,-5.187018295080293
4526,-6.967426498885634
4528,-3.4085961760704766
4533,-2.5000472372732236
4537,-2.5237746450601093
4539,-7.896918197175102
4542,-11.438211955538597
4558,-7.1807389102863075
4559,-9.79336979015099
4561,-5.567077903128308
4562,-3.65749399407953
4573,-3.138635645603749
4591,-8.767110534931664
4595,-6.677358282549556
4610,-3.373330318616035
4617,-3.782060154435778
4625,-2.6638874888834394
4630,-11.092332848439186
4632,-6.305612828252331
4639,-7.737351613679512
4640,-5.523544464137389
4644,-2.39554726291435
4645,-7.328767488061137
4653,-4.839040791946112
4660,-9.278938895152242
4661,-5.995840352712701
4667,-3.558815235694949
4681,-11.296879027064799
4682,-2.9749232702379333
4685,-5.670319229685535
4690,-6.824335170585149
4701,-5.284551551038134
4712,-6.559180521666292
4717,-6.098827607374856
4723,-5.768661706177633
4724,-2.2813458271382365
4731,-4.99331096637113
4733,-7.4606972871213815
4737,-4.588517308257009
4738,-3.532964773118024
4743,-6.412083382750286
4754,-1.7638935859893436
4758,-5.83215645350493
4764,-5.076086622360271
4765,-4.647125353299225
4782,-5.054702598748967
4784,-3.408974734690779
4793,-4.384595824494539
4794,-5.696655920865359
4801,-7.221091322438869
4802,-11.352397397938182
4805,-4.940729218966698
4820,-4.0549840918087074
4850,-6.494345018412507
4855,-6.040370164096969
4864,-8.455844372183956
4865,-6.033574195443445
4868,-6.175725824713605
4871,-5.576623793333376
4888,-0.7193759025720552
4889,-3.8790580588660886
4898,-6.381960933247141
4901,-5.388214093542839
4904,-4.893362938426
4910,-2.0373546980916895
4915,-2.919974212902072
4921,-5.973000169614203
4926,-6.164923952178969
4927,-4.315535402960239
4939,-8.186428104655693
4943,-6.450169358793432
4954,-5.5889301179868065
4964,-2.837179777216377
4965,-2.609515124948563
4971,-9.077047468389878
4973,-8.440596637260148
4977,-5.72470141467708
4980,-8.381452985575061
4982,-2.7964663742051097
4984,-8.042698352431811
4985,-2.528252682732432
4989,-2.0319860372873535
4995,-3.005482111059558
4997,-4.655053165904018
4998,-0.5400031870150492
5003,-2.6474939070791645
5007,-5.521304945310544
5008,-5.581038753632476
5019,-9.451937245335943
5023,-3.307378154649773
5026,-4.758003676499208
5033,-5.988014097359746
5035,-9.634906401276918
5042,-8.14156028672484
5045,-2.497466453188658
5050,-1.936015451879575
5059,-5.687638023587863
5068,-3.462500322902749
5073,-6.194960168243367
5082,-0.8062286750344659
5100,-10.097691970042236
5103,-6.75520171782166
5108,-11.407710049407044
5111,-3.145188832139838
5123,-7.120306690671395
5124,-6.500729969875435
5128,-4.871424519691709
5129,-8.252375916222062
5134,-3.818034187129391
5136,-5.365920222087669
5140,-3.0448212289394236
5146,-3.0345758617850365
5148,-8.479268675473726
5159,-2.2126530334322663
5161,-7.009605589258018
5171,-2.616380382030695
5183,-4.684607511261
5188,-9.314085570266677
5197,-6.794108460459737
5207,-7.227764089325516
5209,-9.382280545006001
5210,-4.306546985741163
5241,-4.627720675657284
5245,-5.945943878273921
5248,-3.373753040353666
5260,-6.65550807233651
5269,-2.149375817536802
5270,-8.878336194712226
5273,-4.840325320389751
5281,-10.714334664084658
5286,-5.32584787930003
5309,-3.816309017329454
5315,-5.290021105672272
5319,-7.1014939454985155
5325,-8.870724529423592
5338,-0.9652563711692967
5340,-10.154967222238733
5347,-7.213754609311097
5352,-5.008640577269117
5359,-4.578993983918397
5369,-5.228976857916777
5381,-4.258576689105499
5392,-3.567289489623371
5394,-5.429781698981677
5395,-11.16980816026039
