ID,TARGET
24,-5.672397681548508
28,-3.772642238578512
29,-4.460451191752369
33,-6.895075251479832
58,-1.300658518342198
71,-7.50641909033761
86,-5.219143585485935
88,-5.5894335335851375
89,-6.534217059434551
107,-8.182662536746662
108,-2.279044914880112
109,-9.741483128275647
110,-5.742067767561821
113,-7.530236989350373
114,-4.1834639611093
115,-4.929826004810041
120,-6.325597689266042
136,0.12777402515898
147,-5.910933892456334
150,-7.10794272400379
158,-5.562907572271888
164,-3.773092800420047
167,-1.8781372534149525
169,-3.87464916342416
174,-7.081434559111749
183,-9.61996984771806
184,-3.4156033909925494
185,-1.5632683519495723
189,-7.7777485758784595
192,-6.111698039349884
195,-9.171832245390659
208,-4.1757933781221555
209,-8.887459944418675
217,-1.1145322492458043
219,-2.436980612429352
221,-10.509600518592595
223,-6.571614637720452
227,-5.141125123915751
229,-9.633171497231368
243,-3.5526625144630835
251,-8.202664047064184
257,-6.619712301546936
258,-3.80240975308787
262,-5.906375605299722
265,-4.607979430083885
274,-9.223620500531021
286,-4.062472664588559
310,-5.855405413554633
311,-7.7550245259589285
317,-1.0549728844633872
323,-0.831944376870471
327,-4.000871022610418
330,-7.010264285545284
334,-7.604004204132743
343,-7.694101559752605
346,-1.7424209087479154
350,-7.599209057011768
352,-3.251570399449643
357,-6.720175093311264
373,-8.415856272541989
384,-5.778167777173852
388,-8.557731685169882
391,-5.189623127218493
399,-4.072341762323733
406,-4.810864568171717
412,-6.286013489296574
413,-2.012554438891748
441,-8.573994102709701
445,-4.923427653505186
460,-4.157973366073378
467,-1.8899492276089147
470,-8.85433791795121
474,-3.9317413173361238
478,-4.873704328154886
480,-6.966094232384942
482,-8.870742440109176
491,-5.845335358528154
494,-5.354322032796474
495,-7.667269900132625
503,-2.1190139122405256
504,-1.868783035968795
507,-7.4347066076134825
512,-0.17931591471427769
514,-7.995448030081312
516,-2.291710705084693
517,-8.943907001558294
523,-4.262650750118362
524,-7.144878341391149
533,-7.136061691477346
549,-8.392914602486869
559,-5.755150722777382
566,-9.060523076511
570,-9.43941187072449
582,-8.629124849358778
586,-10.064185252508814
590,-3.31588629349155
593,-4.816150853774049
612,-7.657239779279591
615,-2.727409787937429
633,-8.639673277477234
642,-3.4837796212084142
644,-1.1589468963191165
646,-5.259707916890776
655,-11.653669160166631
666,-4.31397586166485
673,-5.828568624876572
685,-8.929282372777864
702,-4.71233872456675
707,-6.782816685427584
723,-9.729534833799605
728,-11.750778275598758
729,-5.733874443816256
732,-7.001274485015804
735,-2.809207042602162
740,-2.5044483668468778
742,-3.8631614643129377
747,-3.753923871711848
750,-6.492332270420611
752,-8.47981239738291
755,-2.5597071790876016
766,-1.2515881792893553
771,-8.173690160846487
775,-5.783349330723177
776,-0.4967484230217426
780,-7.364723698261044
783,-7.492948211318157
787,-6.138389369264032
798,-4.79208860317749
800,-9.154211113934156
810,-5.375809647586041
820,-5.091011016087193
823,-6.5769675282587095
830,-7.859235346922619
834,-6.869568722143887
835,-7.155388201630673
837,-3.3086989884187945
838,-4.002088751062303
842,-9.27171531671928
847,-4.6296535373016
859,-13.485779567326643
870,-4.030369001762076
889,-9.704474356271282
892,-8.008553019988957
894,-8.814858853114346
903,-9.710021742588147
904,-6.340771131889494
905,-6.583025263510991
907,-7.39841100907277
908,-3.9277004285643433
911,-5.059036064550782
918,-2.823132821875294
930,-6.368532425180594
933,-10.405196094098306
936,-5.320918902522578
943,-4.630176612048993
956,-0.3295344078172139
961,-3.756553835004767
967,-2.6575677316567377
972,-7.218402270614758
975,-6.174101127045366
981,-9.084913297869466
991,-11.547718729143213
994,-3.2519596510730513
997,-4.837888895859432
1003,-2.3379316558650465
1008,-8.076340756135995
1011,-4.676880923655791
1015,-4.4158025453397585
1016,-3.0505582123251114
1018,-11.05404437648085
1029,-4.853818130118172
1032,-4.257280809977621
1037,-6.417373130288122
1039,-6.1076944268557
1045,-1.9235651941528293
1053,-5.326030327475713
1060,-3.2074482662972645
1064,-11.382288534594947
1066,-7.943760436758165
1073,-6.264288889829738
1075,-4.623607652360957
1079,-3.744990402315942
1083,-2.1263189257899504
1086,-6.510209393219794
1092,-7.370393033938668
1094,-7.714672150054684
1098,-8.737717623913523
1099,-6.422285778417828
1102,-6.403515386868388
1110,-9.065134043541049
1111,-7.401647710537603
1116,-6.29436062041351
1119,-6.482704763145071
1128,-3.2047497339991913
1130,-5.79235372280794
1137,-4.321962592265317
1149,-1.3135985983701148
1151,-4.012927717747698
1159,-3.690785104272822
1168,-5.9191422791204715
1181,-5.874920582226053
1189,-3.4964627112140807
1190,-2.8608162182982824
1192,-4.928585242332688
1196,-3.9256258222990956
1199,-7.212625746137729
1201,-4.125191823123484
1208,-5.326989951416958
1230,-4.508922909876629
1231,-7.95853866450524
1244,-1.9346095068939184
1246,-6.733860066078869
1250,-7.469882081616672
1260,-6.022836720970777
1270,-8.491154994776021
1271,-5.250132784108232
1277,-6.177926974790321
1278,-8.651540374579767
1293,-4.155966881154317
1299,-3.590508790782111
1319,-3.4371323969341963
1321,-2.4375411395164357
1329,-3.5741549705709454
1338,-2.3652064119785297
1342,-9.727493428407032
1347,-6.9044749656306275
1350,-6.652369769437869
1351,-3.871812727984338
1352,-8.629374373922708
1360,-7.937535404206248
1367,-4.201023202230123
1370,-6.210809160994746
1373,-5.578281971466557
1374,-6.692622754144652
1375,-7.476042800998369
1380,-8.591006127131461
1393,-5.39137693132308
1411,-5.289874300866495
1415,-5.823661214383546
1429,-6.930833420955679
1451,-4.178956817600724
1453,-3.6852472372876726
1455,-6.977361564312279
1475,-1.928249336087581
1485,-9.160018766315023
1497,-5.248507357397422
1502,-8.037510527591703
1508,-5.003005526288545
1512,-5.571502283386429
1517,-5.607588002111392
1518,-3.895141064269687
1519,-6.351347000785821
1520,-1.4964643854885844
1523,-4.019348233579841
1529,-6.100449991696638
1530,-4.310145787741698
1531,-7.855173091183944
1532,-10.077823183600328
