ID,TARGET
24,-5.9895880112725735
28,-4.183542577320874
29,-4.248621810014033
33,-6.687868932851011
58,-0.6694728875488277
71,-7.426528495738608
86,-4.751889078236855
88,-4.861208224682303
89,-6.880779053434918
107,-7.888426785637995
108,-0.537168892697323
109,-9.447274318537731
110,-5.895545036816845
113,-7.984584371621467
114,-4.091621863996217
115,-4.647060459384054
120,-6.2334539959149105
136,-0.1334138550678497
147,-5.828656070901459
150,-6.775228879389144
158,-5.596208281324435
164,-3.798360788280383
167,-1.5235225649471587
169,-3.6055309008962855
174,-6.849693356741001
183,-9.614501090722907
184,-3.31327860415935
185,-1.2577543254464956
189,-7.313693506045485
192,-6.554460511038511
195,-9.280262611489489
208,-4.180092126097968
209,-8.95296363523439
217,-1.307063350237801
219,-2.658601418146435
221,-10.748659682316468
223,-8.583220859452098
227,-5.062257714310442
229,-9.474337224913222
243,-2.9990161392870425
251,-7.972500125874025
257,-6.906491777808668
258,-3.2725457100824817
262,-5.639141934027672
265,-4.442393350483565
274,-9.424986978942169
286,-3.9448970435370456
310,-5.375558794672952
311,-7.404489240891918
317,-0.09498655474276368
323,-0.6247397739861448
327,-4.4123320543548425
330,-7.367547280958864
334,-7.546122387767165
343,-7.506395009725888
346,-1.1497528748192802
350,-7.446173703177766
352,-3.6975250716268238
357,-6.274820996344415
373,-8.495236480567376
384,-6.014034819371195
388,-8.43626364853366
391,-4.720215635976546
399,-4.3773691783914055
406,-5.16139762179041
412,-5.998255332529057
413,-1.6382729767015798
441,-8.355073931305425
445,-4.1116344953370785
460,-4.1889910073048044
467,-0.653041630235504
470,-8.289464168882452
474,-4.279858947847316
478,-4.512354542585218
480,-6.889430924123504
482,-9.016268190707626
491,-5.448011633543935
494,-5.415860520277371
495,-7.208316484515535
503,-1.9811150019067023
504,-1.0595765983595646
507,-6.42703174395688
512,0.6126057433049603
514,-7.787431434822554
516,-0.9936413659681178
517,-8.854548455903956
523,-3.95498505603553
524,-6.883891786116513
533,-6.288318976852516
549,-7.220556632989939
559,-5.8670102235652335
566,-8.463733761630568
570,-8.899393540786654
582,-8.04519588457646
586,-9.35333797991565
590,-2.8695500785063097
593,-4.589975540871291
612,-7.539852238368947
615,-1.856525744538412
633,-8.152675781510393
642,-3.2823999041107594
644,-0.8027642599003433
646,-5.453634936284568
655,-11.183501237633534
666,-4.047804936636646
673,-5.945413372200563
685,-8.656640798897053
702,-4.180189867347854
707,-7.488836869769603
723,-9.895414286676127
728,-11.805836489224095
729,-5.26538433323638
732,-7.190604424746166
735,-1.763444368228347
740,-1.8073449180997632
742,-4.043927065905705
747,-3.4821470198465714
750,-6.549377200437533
752,-7.199081919865829
755,-2.1059016238195114
766,-0.5573809150775496
771,-7.869716985185333
775,-5.845796128093289
776,0.03827826774069792
780,-7.011972161463407
783,-7.299965237242506
787,-6.392931174173438
798,-4.125514638520101
800,-9.458986848238451
810,-4.4244758243719655
820,-4.903958262147521
823,-6.642436656437373
830,-7.789268286219977
834,-6.584420323351498
835,-8.041060424933388
837,-2.667891190038157
838,-3.9067706179444928
842,-9.6224374222587
847,-4.2863500263380665
859,-13.305861303715151
870,-2.8101444574999035
889,-8.739775697704664
892,-8.434562022210342
894,-8.389211847886598
903,-10.207100010666988
904,-6.205344354661065
905,-5.62621584479221
907,-6.581773503348262
908,-2.6466029914896865
911,-4.336178068739919
918,-2.4693955402928562
930,-6.496946963434298
933,-9.770701492317086
936,-5.215039521672925
943,-4.467648133130954
956,1.8174589789967
961,-4.0316433856057685
967,-1.2475136222626313
972,-6.863470950381876
975,-5.947154029653665
981,-9.53765371107774
991,-11.40072386007532
994,-3.0734908495483024
997,-4.391234773599708
1003,-1.2791939766420135
1008,-8.429849302999221
1011,-4.565172768461496
1015,-4.61801589009302
1016,-2.7961466185384167
1018,-11.177327730871333
1029,-4.961601367274287
1032,-4.066985769217962
1037,-5.784993411405767
1039,-6.2050855054862675
1045,-1.7791610794182948
1053,-4.836353782428803
1060,-2.724676454065767
1064,-11.88949349551525
1066,-8.763965322472918
1073,-5.946198896129853
1075,-4.402034154910984
1079,-3.5225417779966195
1083,-1.532143573177659
1086,-6.960826460106862
1092,-7.058369058389027
1094,-7.447161187592075
1098,-8.41091277573881
1099,-5.823253642797353
1102,-6.162817301641641
1110,-8.58839176194811
1111,-6.63147388498522
1116,-6.214916051383058
1119,-6.898758241904114
1128,-2.883827407881382
1130,-5.174751278806857
1137,-4.39858698307261
1149,-0.7139504917966903
1151,-4.077720225794019
1159,-2.5938235650233046
1168,-5.522357320588788
1181,-6.157600062556601
1189,-3.568006813458934
1190,-2.2118688862693023
1192,-5.52711244128571
1196,-3.246739118412511
1199,-6.22441211264273
1201,-3.4065385760908944
1208,-5.173587853677674
1230,-4.444876868408708
1231,-8.146977936949678
1244,-2.2470173416067465
1246,-5.561220014408509
1250,-7.8516908644834285
1260,-5.917283004504926
1270,-8.583578880988389
1271,-4.613431490384439
1277,-6.23589492428983
1278,-8.43309057587727
1293,-3.9145534234011405
1299,-3.6132651722403177
1319,-3.5048612269182353
1321,-1.641627982187524
1329,-3.5050700709723412
1338,-1.8727660742992565
1342,-9.123854911239455
1347,-6.474563714904142
1350,-5.756195601631374
1351,-3.2886533873721167
1352,-8.550576028955902
1360,-8.094793946942273
1367,-4.35503406686159
1370,-5.098440039474994
1373,-5.430369236051964
1374,-6.301696743222575
1375,-7.321295842503511
1380,-8.565060925241443
1393,-5.212475932854694
1411,-5.118768547933929
1415,-5.269669707333587
1429,-6.5520030911225815
1451,-3.6066615362378642
1453,-2.8102209744189057
1455,-6.584204979504722
1475,-2.1373907363444333
1485,-8.692538672239241
1497,-5.083926325389058
1502,-8.188596600902658
1508,-5.128156932667656
1512,-5.23601000095991
1517,-5.06481290899589
1518,-3.845193359352752
1519,-5.904935738265594
1520,-0.686447050514372
1523,-4.3321583978678175
1529,-6.211666346148906
1530,-4.433751107652514
1531,-7.986541070023468
1532,-9.77872466631191
1538,-6.359762983113938
1551,-4.337558436904783
1560,-5.667274799059274
1563,-5.507037211952679
1565,-1.270101834756295
1569,-7.539422065494715
1570,-7.833866517800614
1571,-8.662901316945684
1591,-7.107759556710091
1595,-12.78121503183693
1596,-8.944633644209325
1602,-0.5875897871536919
1604,-8.807306378002307
1613,-8.03863245722324
1620,-6.513360311573077
1623,-4.5892405141065815
1627,-9.278998846555604
1633,-7.474274343141615
1641,-9.02783760274806
1642,-2.846741929887332
1646,-7.554958994162443
1648,-7.031033300193141
1649,-1.3758205898336522
1651,-8.579543127760852
1652,-3.924752378718633
1653,-4.078749164624576
1661,-4.418825792282943
1665,-3.08904796675333
1677,-4.925123646415878
1682,-2.9443979541133687
1684,-6.940497384060803
1689,1.8333409622472896
1691,-3.7446120975888038
1695,-5.956000259399231
1709,-4.300080575850729
1717,-7.146273217633641
1725,-14.125426977540242
1728,-1.1617124390449194
1733,-2.9973080654838
1735,-7.16399591201529
1744,-8.164077956843881
1754,-12.319229466394914
1756,-5.79237671040085
1760,-8.388622619572308
1761,-5.756545375699816
1777,-3.4681575316278446
1781,-7.0562055695442085
1782,-2.154375872941802
1784,-4.603329353323881
1793,-7.055894298972217
1806,-7.600606692095407
1809,-5.8460993139815045
1816,-8.209105131077392
1824,-8.41490618354881
1829,-1.935986114907126
1840,-10.196686270770511
1847,-5.085981900959755
1848,-7.0413320502824925
1850,-6.0099667791570734
1858,-7.147687474170879
1877,-8.460061612286568
1878,-3.285043288033343
1886,-4.848057005601487
1888,0.54675349238107
1893,-2.247662292386496
1902,-2.747900927841259
1909,-4.05514658320204
1910,-1.9572247238610998
1918,-1.5050622905502447
1959,-8.026221528565875
1961,-8.169485359717033
1968,-2.9847278359809364
1981,-1.9665971362588808
2003,-0.15654751099869807
2006,-3.0139283005061133
2009,-3.522466832789038
2016,-7.09712999172376
2023,-3.4929414899748377
2033,-0.9444750101951396
2039,-8.001378203044942
2044,-8.831314988546435
2047,-8.673699497340808
2056,-4.950875336114873
2072,-1.7816727100270926
2078,-5.298123101648412
2080,-1.7504427053527085
2082,-4.540521957308567
2091,-0.4906271588865151
2092,-6.371124611043527
2100,-8.144653275507205
2106,-0.9867050498230882
2108,-1.0759823469236773
2111,-5.439640077989011
2113,-5.554171707188961
2117,-7.892692632519759
2144,-2.315659457909321
2146,-7.02854259578163
2150,-8.19484842693333
2162,-2.9050001912421526
2168,-3.048795516155313
2170,-3.874778519162612
2180,-3.4585365750388917
2185,-4.105464616386641
2188,-2.95375725628403
2191,-5.318008504520983
2199,-5.77622317743267
2201,-7.48137475774907
2204,-4.841819010887479
2208,-4.610335965860556
2219,0.40068717976964746
2222,-8.56582694217659
2236,-7.1535666580873
2241,-5.1152518855511575
2258,-5.740669008235651
2261,-3.33536405653452
2265,-5.003647060151018
2272,-5.80158101895617
2273,-10.34755536694433
2274,-4.934200853195505
2282,-7.00258376326219
2294,-7.31291882996282
2301,-2.655493283970882
2313,-2.82434957125848
2315,-4.275552033969044
2336,-6.12792576668214
2347,-4.839000267851999
2357,-3.9350553949421414
2366,-3.0814439013073143
2368,-7.341941879509952
2378,-9.540500672102482
2379,-6.8011978892820455
2381,-5.985331351810326
2387,-3.7975634638752918
2390,-7.425317691346213
2393,-4.522109818516895
2396,-4.733350943892676
2415,-4.144389968292344
2416,-6.653056340307674
2420,-5.75259764641442
2440,-7.01837727893716
2455,-8.096236429363147
2463,-3.192921377326417
2469,-8.83402366613298
2474,-7.138240333494077
2478,-5.891927057523349
2482,-2.436272651736694
2487,-4.6667051125870955
