ID,TARGET
24,-5.835142260174052
28,-3.79416144716933
29,-3.9840343142112147
33,-6.804463600040691
58,-0.40026486395845495
71,-7.399321497558304
86,-4.6374545089618096
88,-5.921846802005234
89,-7.59641066043983
107,-8.255618457662052
108,-1.2994587721755124
109,-8.872956514804656
110,-6.652726399453314
113,-8.179951944390268
114,-4.424790541982475
115,-4.82070225442294
120,-6.414053585457793
136,-1.2191808454387285
147,-5.563451663731712
150,-7.365262270335791
158,-5.326367137290362
164,-4.356263838609891
167,-1.2685584295011552
169,-3.645777287177708
174,-6.033802176283871
183,-9.779149347682761
184,-3.5367916043971377
185,-1.4646814870238245
189,-8.016138689080321
192,-6.431810422230967
195,-9.591479511387035
208,-4.114298445374573
209,-8.223264284837455
217,-1.932665485863339
219,-1.945016283292091
221,-10.012682176059315
223,-5.478915359641434
227,-5.413115694775229
229,-9.063196472637827
243,-3.331500714001834
251,-7.461348839818669
257,-6.265338006765177
258,-3.9837486756057388
262,-6.163277332375856
265,-4.929248925382751
274,-9.467941445296049
286,-4.337740137762182
310,-6.0912794089136355
311,-7.323459101743879
317,0.31657088369752273
323,-0.2655315496268713
327,-3.879198227110493
330,-6.996064365998365
334,-7.757849658134177
343,-7.316476561590406
346,-0.9206685092378848
350,-6.450343832402837
352,-3.599624700354724
357,-6.718788591987078
373,-8.119637258183388
384,-6.142387371774845
388,-8.197047246814947
391,-4.764776013561573
399,-3.8517244497354
406,-5.378602651848922
412,-6.741835656306023
413,-1.445643595815028
441,-8.184050355049976
445,-4.119334073854247
460,-4.032671189440151
467,-1.3102140744621806
470,-8.900835167895877
474,-4.16065821540036
478,-4.6791256794886635
480,-6.746526662294826
482,-9.331950065164932
491,-5.493805209555063
494,-5.252396805669292
495,-7.653000881441216
503,-1.936134805901787
504,-1.8812373705873995
507,-7.381948113482224
512,0.2753890182313228
514,-7.984158346267662
516,-1.306497978404309
517,-8.150209276945645
523,-3.8595737434382045
524,-7.592193546384152
533,-7.154887341562699
549,-7.769980109542274
559,-5.9188982474948375
566,-9.705016739223225
570,-8.794684171553087
582,-8.38471321114531
586,-8.919819581463713
590,-2.7764484749667986
593,-5.241891351220943
612,-7.363290047671114
615,-2.584591418468449
633,-9.484214268207097
642,-3.6305355588923476
644,0.16805188715534314
646,-4.3316073161145425
655,-10.848562641836196
666,-3.959840665595891
673,-5.991379095936338
685,-7.430072258138267
702,-4.946217679909324
707,-4.844950393407402
723,-9.331586497737192
728,-12.158722153470137
729,-5.623281397132303
732,-7.179368681048459
735,-2.088909978156579
740,-2.2718133531274134
742,-4.06641530383547
747,-3.8320720479979684
750,-6.532302740998375
752,-8.229318629686418
755,-1.3276973304433284
766,-0.9078175596150686
771,-8.54029478958688
775,-5.891497788063589
776,0.3317735446650829
780,-7.720400641532763
783,-7.004062101833256
787,-5.688010922806143
798,-4.898251239871769
800,-9.528551812675659
810,-4.758618691960322
820,-4.796481885711955
823,-6.093101749348278
830,-7.081895102573839
834,-6.472067808949191
835,-7.439738274641002
837,-2.898149356987915
838,-3.2650686178398587
842,-8.84513330297969
847,-4.31354623869305
859,-13.781286554042993
870,-3.6400528099789256
889,-10.254356513738799
892,-8.620563917224047
894,-9.744578543218609
903,-8.945827404744989
904,-5.469422080131636
905,-6.291199847564684
907,-7.3883472272283655
908,-5.286096334378755
911,-4.930605555593758
918,-2.505559382778671
930,-6.905411153473011
933,-9.701136274137923
936,-4.789975714935963
943,-4.30457365880747
956,0.02616825656656374
961,-4.031125790451853
967,-2.296472684090844
972,-8.879237358582145
975,-6.817434388182363
981,-10.105484778950654
991,-10.366749799230718
994,-2.9621785574731803
997,-4.787797648916012
1003,-1.3368410922749945
1008,-8.117319542993982
1011,-3.7771240394581014
1015,-4.13695030502592
1016,-2.053335171919059
1018,-10.593024452627162
1029,-3.7859078331302953
1032,-3.6480698186808524
1037,-5.745533573354464
1039,-6.14064109543375
1045,-1.8219489800744384
1053,-5.255411365771835
1060,-2.4193253075472114
1064,-11.593371692706029
1066,-7.752067198299812
1073,-6.0966109221039915
1075,-5.233252711579951
1079,-3.2629451395444846
1083,-1.631320657687155
1086,-6.490085494365019
1092,-7.045970121913427
1094,-8.877694243570346
1098,-8.501986058974438
1099,-6.711804196206344
1102,-6.335038025350656
1110,-7.811446976113757
1111,-7.254224698060938
1116,-5.525368244097422
1119,-6.4191018784177345
1128,-2.8421205725344407
1130,-5.699115366045191
1137,-4.452110827786754
1149,-0.9137511570663435
1151,-4.28251540167696
1159,-3.8396517376234556
1168,-5.377781463410116
1181,-5.355917169195465
1189,-3.8062079981740453
1190,-2.051824892416562
1192,-4.941447163470599
1196,-4.003909090703047
1199,-6.134121586846533
1201,-4.564674793618906
1208,-5.534459131121508
1230,-5.485623822239688
1231,-7.18925312611006
1244,-2.79167464819389
1246,-6.726378088349975
1250,-7.291854252727887
1260,-5.243673588500627
1270,-9.186071239610555
1271,-4.236623205531004
1277,-6.226604670094133
1278,-8.0676676127228
1293,-4.225054275797504
1299,-4.086344218176237
1319,-2.91455406606525
1321,-1.6893620799756945
1329,-3.688621095557181
1338,-1.4572245290650017
1342,-9.243573530343014
1347,-6.5904416634267875
1350,-6.689299968176158
1351,-3.1257800139688356
1352,-7.787436436263249
1360,-7.867447525948307
1367,-4.50094556230647
1370,-5.6481705147271555
1373,-5.521938608798877
1374,-7.096674579329601
1375,-6.966063233918078
1380,-7.66666461486534
1393,-5.238605748620984
1411,-5.063475249327269
1415,-5.981207847106475
1429,-7.737860862397326
1451,-3.617544344073565
1453,-3.4737922573877995
1455,-6.9172304939809806
1475,-0.9825353612769447
1485,-8.529535875873108
1497,-5.678535149979666
1502,-8.136765731417086
1508,-5.459633673749124
1512,-4.746389490255581
1517,-4.434616878648143
1518,-3.9885382276496273
1519,-5.924869045449071
1520,-0.33295269756501966
1523,-4.168814828530429
1529,-6.884304343220634
1530,-4.318939138260305
1531,-9.303098854451605
1532,-9.956589509729241
1538,-6.982988454091128
1551,-4.280025948802717
1560,-6.0135006504606
1563,-4.665224994905174
1565,-1.1925978030130864
1569,-6.928401318867003
1570,-6.945077361368931
1571,-9.119051287509762
1591,-7.181022233347704
1595,-11.562689337771673
1596,-9.46525722434555
1602,-0.7090503342202794
1604,-8.706773260065063
1613,-7.590743488240378
1620,-8.028628027896701
1623,-4.233245182335821
1627,-8.207885791710822
1633,-7.395228466453489
1641,-9.615818372839442
1642,-2.420496668324546
1646,-7.4762604531775025
1648,-7.672949324633294
1649,-1.6454174470048315
1651,-8.944367887574657
1652,-3.862144572140494
1653,-4.094374160418539
1661,-5.103075738753688
1665,-3.5672006170750308
1677,-4.722466924301472
1682,-3.7971531659148923
1684,-7.265095940095392
1689,1.5509681520019285
1691,-3.462455612509956
1695,-5.837185560763231
1709,-4.529347313057912
1717,-7.124443150964595
1725,-13.86710640637827
1728,-0.9678743121939988
1733,-3.2143566821943637
1735,-6.63446262054336
1744,-8.016635780546466
1754,-12.895197423826573
1756,-6.760920899722322
1760,-8.189901305133361
1761,-5.689505775068284
1777,-4.813507358694011
1781,-7.3945803422560346
1782,-1.178182059256983
1784,-4.692340595288641
1793,-6.404669819821152
1806,-6.709128903551488
1809,-5.945677380951196
1816,-8.200947094189019
1824,-8.129321871441618
1829,-2.567217913294229
1840,-9.833538460249429
1847,-4.470211407695501
1848,-6.950118867551339
1850,-6.205476132468107
1858,-7.24063318169712
1877,-9.037789788023332
1878,-2.8913030355893454
1886,-4.251207208859768
1888,0.914593881282002
1893,-1.3433735923147765
1902,-2.1510125554296735
1909,-4.492101204408613
1910,-2.9211206935327994
1918,-2.222234731793378
1959,-7.610723948766548
1961,-8.915734041893899
1968,-3.587685715481115
1981,-2.375215785108594
2003,0.17205468655848222
2006,-2.4845816300328067
2009,-3.5036272868098877
2016,-8.476279314069586
2023,-2.940542185596655
2033,-1.3392024119696657
2039,-8.819804103901077
2044,-8.05240743072406
2047,-8.556661361273228
2056,-5.228441702390256
2072,-1.6998308730192946
2078,-5.070494189598492
2080,-2.220479908321124
2082,-4.278860547373824
2091,-1.2522251174221708
2092,-6.766318980717472
2100,-7.079381046705066
2106,-1.0908571566097294
2108,-1.6032242926510776
2111,-6.082405268779155
2113,-5.182309345036458
2117,-8.834929024228217
2144,-2.264535247248176
2146,-7.420162900225989
2150,-9.503106545770976
2162,-3.434222376643703
2168,-3.158925054346014
2170,-3.851634167176371
2180,-3.4389316747180203
2185,-4.2519085563370425
2188,-2.913577460074862
2191,-5.9911079408555
2199,-5.340352803698579
2201,-7.123354220643819
2204,-4.997529072319168
2208,-4.527558914399009
2219,0.7395882706975385
2222,-8.619445622228568
2236,-7.281903306321595
2241,-6.207807347672286
2258,-6.035225411562834
2261,-1.9015285016265295
2265,-3.8864265780631797
2272,-4.4550352740051835
2273,-9.614980919149588
2274,-4.627830585296323
2282,-6.1772630584545425
2294,-6.65490367249987
2301,-2.0723310337724854
2313,-2.656595489383193
2315,-3.8930143618640045
2336,-6.28370935877922
2347,-5.077756973720511
2357,-3.5922247179694295
2366,-2.777397046645973
2368,-7.395787924471904
2378,-8.293693184992577
2379,-5.983568261483782
2381,-5.1013423743786745
2387,-3.4156206945223175
2390,-7.821067633763846
2393,-4.282975272075902
2396,-6.139330613964205
2415,-4.197221948464545
2416,-6.9562173237887635
2420,-5.630586132402016
2440,-7.602820695266871
2455,-7.303358085155963
2463,-2.862658309304436
2469,-8.331469390153217
2474,-7.611229653324074
2478,-5.458593180632278
2482,-1.6610058050339944
2487,-4.021524326515305
2492,-2.1507666165830983
2496,-5.37310154911836
2509,-5.114448526363645
2512,-2.8413515936967144
2514,-0.02194856372676668
2515,-2.6905917661005105
2516,-5.082353771846641
2517,-5.446781322607677
2525,-8.119442381312297
2538,0.7102000848227874
2546,-4.290706445739232
2560,-6.190116589960468
2570,-5.938364357879806
2575,-3.3846713599947975
2577,-3.6778099904465478
2579,-9.849925631744242
2581,-6.3184225319043605
2592,-4.136270559381813
2607,-9.1175941762028
2609,-4.05808791323804
2614,-7.937380252355609
2616,-5.59158854251271
2628,-3.88362315051063
2630,-5.2085433983574205
2640,-1.4625465531202337
2641,-5.443624551544048
2657,-6.803455932302882
2660,-5.996007357043908
2662,-4.598351353376017
2664,-3.9386232941948833
2665,-5.820739026764414
2666,1.22034755596178
2670,-3.8839786422084046
2672,-5.578638125677713
2677,-5.9652976989004
2678,-7.525414584619455
2680,-4.673509956402938
2690,-7.190397370130341
2696,-10.130702412134042
2701,-10.76803361921634
2715,-6.626283813897544
2719,-4.564861479278392
2724,-7.949383584918735
2728,-7.29118281810878
2740,-5.3098393447169485
2745,-5.687782515017801
2758,-4.320328346361833
2778,-8.256712709628317
2784,-2.696795172444183
2790,-4.6621824449344444
2794,-4.419294950609725
2801,-3.1206570110702216
2802,-6.78450909204841
2807,-7.9142722352648605
2815,-4.4187216970091185
2816,-4.6237539025731
2826,2.202669291454157
2855,-3.990666691305279
2859,-2.0187717779011223
2867,-7.61382334972123
2872,-3.213810154038299
2877,2.6450572405145465
2885,-5.524087568145461
2888,-6.112318806633908
2899,-5.604224994180498
2906,-7.909366700489954
2915,-7.56374413375741
2919,-2.9351834175162708
2923,-9.805300423415645
2927,-4.638823078786345
2933,-4.445342895431338
2942,-6.072551809990216
2949,-6.07163532457551
2957,-6.676816958136385
2960,-11.25912286801335
2962,-8.39734569398803
2966,-6.098702303895379
2970,-5.472452706006749
2973,-6.86251290954101
2974,-8.531061127274938
2977,-1.7606624235183403
2985,-5.618803026372831
2996,-8.396226756237155
3005,-5.439575407245485
3007,-10.099543901896794
3008,-2.1635449804571465
3034,-6.606843508744561
3038,-2.7121755707574096
3040,-1.4267871995206178
3042,-8.593900732510463
3071,-6.477502748582225
3075,0.047341250445128935
3094,-8.039617218743757
3096,-4.112719434802699
3098,-2.46446353484194
3099,-6.8083792973794175
3111,-7.087130039153749
3126,-4.6120909061779685
3130,-10.855730793838006
3141,-6.870245983250982
3144,-6.928684426514906
3146,-6.113669397007783
3147,-7.570184188609716
3149,-4.538369902195399
3154,-3.450744709235721
3166,-8.261674424383926
3167,-2.480468392464161
3175,-2.012751826626527
3184,-3.4073551900228267
3200,-5.792871716567504
3204,-5.683055292058896
3205,-4.279730160805627
3207,-4.777969475469234
3210,-5.293958759954819
3223,-1.8906717356751415
3231,-1.4208449154927223
3233,-8.933653488748774
3234,-6.6827989451961685
3267,-4.38828363606811
3268,-0.04756276214641275
3273,-8.099837827678328
3274,-7.58217177959591
3277,-3.759971477832096
3280,-5.9555892582981755
3284,-6.36769245762477
3285,-6.015928042248021
3290,-4.49199007352135
3294,-6.333759109252384
3338,-3.7249330523258664
3339,-7.360457452320674
3343,-2.11292042579052
3348,-8.687509314351416
3368,-2.6524575614422474
3369,-3.3979043414026933
3371,-8.686087063545841
3374,-3.320852585372336
3381,-5.7430202655279174
3390,-0.37539585607291315
3394,0.7226516028115952
3395,-6.751967655509787
3400,-2.8938910625397796
3402,-2.382686446828785
3404,-1.8008750898137862
3407,-5.22989530927336
3427,-6.646888964805072
3434,-7.6162031629484375
3442,-6.401786222258664
3445,-9.189435534569071
3450,-6.001706952256853
3454,-1.7506913612648418
3459,-8.159047273305674
3464,-3.3655956202216544
3468,-6.773486278673744
3470,-3.2346938340081977
3479,-6.281417224540633
3490,-9.14280452955407
3498,1.359855671680947
3501,-8.238644226918638
3508,-1.8475924311411234
3517,-5.390017737942202
3526,-6.9062396076908215
3534,-7.106221020374619
3541,-8.064503763090727
3546,-4.241643366320034
3548,-4.177373324282399
3552,-5.545214576093855
3560,-8.311089290417726
3572,-6.220857008545494
3574,-5.995651701641776
3579,-8.458468125900737
3593,-4.898436258430905
3597,-4.008922018053568
3598,-6.603299784963298
3599,-6.875259142037692
3623,-4.258940949711274
3625,-4.274489725620867
3631,-7.715015379959141
3647,-8.38155609307259
3649,-6.786847394251879
3663,-3.4613356156117447
3664,-8.27554136757891
3670,-9.06294660552149
3674,-4.771594651373903
3684,-5.892777108254535
3693,-7.247065176778136
3695,-7.910597595197032
3698,-4.978022912007361
3699,-6.777727102638181
3701,-7.33433242352865
3703,0.3616446338200774
3706,0.10154809443909585
3707,-4.442793113069229
3716,-4.6520829686850504
3718,-10.747113333438762
3720,-2.401433613179364
3724,-2.900511430062892
3733,-3.317676350984499
3734,-7.121750501794452
3738,-4.940746492648401
3747,-8.37097710560181
3758,-5.566402763487304
3760,-2.273787828955051
3764,-4.504103398441771
3777,-2.192384053473603
3779,-5.426996708117798
3780,-9.037951221518568
3790,-8.212028726718898
3793,-8.468181051349347
3794,-2.77120395692603
3805,-5.058529201066563
3813,-6.846613485673998
3815,-4.101344045802421
3819,-4.363540144964674
3823,-5.452682953601055
3827,-8.286669276442126
3850,-7.3884705688022905
3858,-4.263141069305078
3872,-4.758765538058952
3891,-5.999089192818957
3892,-6.3411715886212505
3897,-1.3934360022273609
3902,-7.431202847256799
3932,-3.5748599766713482
3933,-5.591917955512628
3934,-6.51987504455596
3938,-1.1975431844309696
3941,-0.5064551812305353
3943,-8.359163579853629
3944,-2.515179721821738
3950,-1.587952689115383
3963,-5.511684240942486
3973,-5.605957965675316
3978,-7.799259029143229
3979,-4.003332329544719
3985,-10.726703693736653
3988,-2.503942055089965
3996,-3.978158612407043
3997,-2.2684951011034684
4015,-5.698481283982204
4037,-6.4779803091938675
4057,-7.95923534794548
4059,-1.758680240628678
4060,-5.556967916631919
4066,-8.368317452410736
4067,-7.436851816624824
4068,-8.687195593480737
4070,-0.05615116481203586
4089,-4.699588049108172
4093,-8.61507152584906
4099,-6.588611979589359
4103,-2.3347236915874987
4106,-7.442943788300653
4117,-6.753580530135196
4122,-9.704118017707998
4136,-6.793577045187561
4141,-3.018330278726296
4158,-7.517777570808704
4164,-4.24042079170016
4171,-7.96034415397412
4178,-6.866870894151532
4191,-9.253110059864497
4204,-4.326890490456151
4211,-4.551155138150762
4221,-5.694641816974354
4244,-10.389615601777336
4256,-4.77443422397252
4260,-4.556446400928678
4280,-9.687738103932759
4287,-9.680826428065274
4288,-7.894106648299356
4303,-5.109905249871247
4307,-7.7923932446103095
4312,-8.831535147251032
4315,-4.905660244635044
4317,-6.204406249924489
4332,-1.968039945291224
4346,-5.1515435167230805
4350,-3.131470661550111
4362,-7.081376738118507
4373,-7.056868684108366
4381,-7.4070452673152545
4388,-6.657466932222462
4391,-3.0628345136460666
4394,-6.097193462590724
4397,-5.607443105553045
4402,-4.648959458626848
4408,-7.589505023648172
4410,-6.100243810480663
4417,-2.845468141293452
4419,-8.022006081620958
4426,-7.1314163074345345
4438,-9.872540638009184
4444,-4.906651749035376
4448,-4.410286760314193
4457,-9.358236541365727
4465,-7.073686720132656
4472,-6.1660401588538605
4482,0.7668206234361037
4484,-11.69072302019336
4491,-5.598888333364414
4499,-7.4353011782500005
4509,-5.249236709659641
4511,-2.191760067987161
4517,-6.638169878718514
4521,-4.854032389077673
4525,-5.116188847829051
4526,-6.4863378204534
4528,-3.69555688268332
4533,-3.188728172100724
4537,-2.726056642398362
4539,-7.9519076455823665
4542,-11.16895019659836
4558,-6.757747986936636
4559,-10.100847387692824
4561,-6.115041915018907
4562,-3.5577625052298174
4573,-4.036686527538478
4591,-9.460358043488611
4595,-6.635430163970852
4610,-4.101795521754099
4617,-3.4959220314856623
4625,-3.120170066164775
4630,-11.218975917287935
4632,-6.244949287678821
4639,-9.423663584503345
4640,-6.560751873176741
4644,-1.6884246947932127
4645,-6.683133043151173
4653,-5.015086543199999
4660,-10.236600819308393
4661,-6.506408898437996
4667,-3.7599824682117173
4681,-12.252692168990023
4682,-3.0867461457768
4685,-5.891065794136438
4690,-6.456645621230223
4701,-5.647554029005988
4712,-7.478457397348308
4717,-6.211035587765167
4723,-6.157271728557731
4724,-2.403757689906797
4731,-4.592466317999424
4733,-7.35502951458173
4737,-4.646069135814486
4738,-3.0445181153666567
4743,-7.380506059070996
4754,-2.643170352553767
