ID,TARGET
24,-5.797730371661194
28,-3.962228404471394
29,-4.125718192481936
33,-6.87338998575731
58,-0.6562590233101051
71,-7.430239187638452
86,-4.733724427978173
88,-5.313204618296387
89,-6.929860138201072
107,-8.49355403751978
108,-0.13457280608269365
109,-9.771986111332184
110,-6.005440774586389
113,-7.331196374110516
114,-4.108785012637843
115,-4.5438226288619195
120,-6.1328781646374635
136,-0.4616411861220017
147,-5.542982044386657
150,-7.1598880281922055
158,-5.388374389775134
164,-4.138935797329477
167,-1.333178838476539
169,-3.5384893582668226
174,-7.535759378616495
183,-9.28968276424401
184,-3.6426630490865044
185,-1.3685800759763223
189,-7.475596519857766
192,-6.5285738964099185
195,-9.104994538073862
208,-4.078025321153165
209,-8.624723829013622
217,-1.3884321163061863
219,-2.503287336885882
221,-10.682556425076323
223,-7.888714732576564
227,-4.687387646343584
229,-9.345502023696229
243,-2.9420231718710146
251,-7.819853574112146
257,-6.708329969450328
258,-3.5011361594570114
262,-5.688027879250474
265,-4.133586213179957
274,-9.204112443667634
286,-4.397184133546399
310,-5.318932564109863
311,-7.461179320233623
317,0.6631343757988091
323,-0.3927453089108877
327,-4.217600256844536
330,-7.095932033250009
334,-7.520736363001728
343,-7.273896610089672
346,-1.2682555431468654
350,-7.09303521792321
352,-4.104309707937951
357,-6.477987569987796
373,-8.464687153124316
384,-6.007924911915962
388,-8.549759861932598
391,-5.315942393723747
399,-4.262426214395359
406,-5.049700770735479
412,-6.470326194896405
413,-1.6220804960349289
441,-8.27920783535364
445,-4.388151390254572
460,-4.446831729562752
467,-0.5086576231088693
470,-8.916579634935246
474,-4.111654175227729
478,-5.045908937116351
480,-6.0141771356597955
482,-9.080045290145625
491,-5.6522354571315665
494,-5.3941449944949795
495,-6.974101217210234
503,-2.0672622798581224
504,-1.7014503962297645
507,-6.75506967279748
512,0.12130497164498365
514,-7.82821571147896
516,-1.1601133925657443
517,-8.576326103391054
523,-4.74384049385998
524,-7.120129185665627
533,-6.57548637384577
549,-7.71197577859112
559,-5.686250394698742
566,-8.563006451970942
570,-8.885275632163086
582,-8.61395066679934
