ID,TARGET
24,-5.942772810435232
28,-4.084178585350868
29,-4.034779696877113
33,-6.865005946007387
58,-1.071225867368027
71,-7.381057217554917
86,-4.859096214547505
88,-5.696998123670681
89,-6.773381358887765
107,-8.192900134914856
108,-0.999069965446164
109,-9.847114659193343
110,-5.85445938638773
113,-7.776570050905458
114,-4.110994363451695
115,-4.699142821130828
120,-5.227386235822516
136,-0.25470933007382124
147,-5.508114948955774
150,-6.931091450695903
158,-5.379191692075047
164,-3.8644241995320705
167,-1.103730615072993
169,-3.760012306171606
174,-6.661738839990122
183,-10.0041197495019
184,-3.186763155278277
185,-1.3517203612567394
189,-7.2517527117562945
192,-6.3795051609036575
195,-8.912716056936386
208,-4.112193629220081
209,-8.551537180445607
217,-1.3499709891224878
219,-2.4123934129450544
221,-10.42955435168966
223,-8.2155384309715
227,-4.946025939175184
229,-9.401217531777807
243,-2.88409623827478
251,-7.69522790017357
257,-6.710595104848634
258,-3.4470885251769903
262,-5.581268215725936
265,-4.386519109406015
274,-9.580370477751014
286,-4.10175694209113
310,-5.456312678003703
311,-6.579145964989671
317,0.022892563647345463
323,-0.7741019006101552
327,-4.314059321267692
330,-8.304271681097621
334,-7.5388901848247505
343,-7.948513550372433
346,-1.0147919070021418
350,-7.507666436365386
352,-3.4954114795221507
357,-6.391105090582736
373,-8.631338100564662
384,-6.245002419818933
388,-8.668665000333629
391,-5.364604168941354
399,-4.215224634859376
406,-5.344927934549701
412,-6.608026933226682
413,-1.481786294184595
441,-8.424108990543408
445,-4.211174721062894
460,-4.118707050735228
467,0.17655284949531838
470,-8.621438906898288
474,-4.002011443504574
478,-4.776374034285716
480,-6.846283679278836
482,-9.309223696436998
491,-5.494433886970612
494,-5.405678492582261
495,-6.697787503983502
503,-2.020152389206857
504,-0.9364636978764578
507,-6.584754236987362
512,0.5519968107115373
514,-8.055623030431965
516,-1.1049921931535003
517,-8.487887782702124
523,-3.790198841434643
524,-6.97741040313183
533,-6.387960787546486
549,-8.333145736505138
559,-5.699528155871829
566,-8.773306604912595
570,-9.310228880226425
582,-8.44196590048493
586,-9.221233410656538
590,-2.2124364718774303
593,-5.093790963009428
612,-7.416303776816832
615,-2.1670392467502904
633,-8.79115306344041
642,-3.6261965759484185
644,-0.6216965863986067
646,-5.920134403906157
655,-12.639697682072738
666,-4.0304214649690255
673,-6.1428555501445326
685,-8.145018590402964
702,-4.418260306002728
707,-6.8024217305929575
723,-9.705928514419153
728,-12.18176862453758
729,-5.22326035996154
732,-7.319461133812495
735,-1.9433342829879945
740,-2.1007839522314913
742,-4.369321162930295
747,-3.1852846522862914
750,-6.589801210403728
752,-7.453028466716923
755,-1.8303409675734519
766,-0.7288489991323088
771,-8.077148794933576
775,-5.537533205728012
776,-0.002164383532252602
780,-6.818647838961399
783,-7.037297702562435
787,-6.0402611415924135
798,-4.488614033000022
800,-9.318828162510254
810,-4.546040611389881
820,-4.755583982009512
823,-6.525738951494162
830,-8.787396162552959
834,-6.889222872865042
835,-7.850172656497886
837,-3.181165749764896
838,-3.6901464516899574
842,-9.419775472939403
847,-4.2194096465939435
859,-13.815446673216952
870,-3.045680297510761
889,-10.321324537331146
892,-7.70740484676243
894,-8.220277079683669
903,-10.024924379637717
904,-6.371980913766271
905,-5.518091619782752
907,-7.448441220152007
908,-2.6186932359682924
911,-4.341728464239706
918,-2.1880514193078118
930,-6.334990797080809
933,-9.949969060960171
936,-5.0579076641677
943,-4.373951452773746
956,2.1444797685753003
961,-4.125312551695872
967,-2.1149957428170785
972,-7.231569362277159
975,-6.101638327622589
981,-9.794814110130694
991,-12.168746247966986
994,-3.2535661412563437
997,-4.484274513245939
1003,-1.229623575589346
1008,-8.320376029314538
1011,-4.463505700804591
1015,-4.649125261516982
1016,-2.774004061600235
1018,-11.307008612427996
1029,-4.153224729299145
1032,-4.167102650897501
1037,-5.8047489032485835
1039,-5.844448206403461
1045,-1.8021748174360794
1053,-5.019000449452958
1060,-2.7143262757883626
1064,-12.34909801683625
1066,-7.694157872120806
1073,-6.283232966063228
1075,-4.076557818502654
1079,-3.6957043247654346
1083,-1.1649998276670213
1086,-6.834315025937477
