ID,TARGET
24,-5.556858136476838
28,-3.135217418159855
29,-3.9447648809614755
33,-6.793676516225694
58,-0.5392033720700402
71,-7.2801168370680465
86,-4.254184673383563
88,-6.712669017407631
89,-7.827380186125588
107,-8.058091953881968
108,-1.627563608251159
109,-9.000941708790965
110,-6.532246420888445
113,-7.78774109005912
114,-4.734498109083528
115,-4.651062511264566
120,-6.268856233071027
136,-0.6049823292830201
147,-5.281581624192638
150,-7.496881454546933
158,-5.6276200121908015
164,-4.021318613665542
167,-1.6169002819216183
169,-3.498255261268825
174,-6.33203800415212
183,-9.684285518138559
184,-3.697328398769777
185,-1.6698386960078557
189,-7.901607218233247
192,-6.418493166728527
195,-8.788003339834415
208,-4.292741905062879
209,-7.888972070018249
217,-2.1029214055428698
219,-1.8246014784073652
221,-10.266391546621955
223,-5.334161718353159
227,-5.446961815591986
229,-9.10998021767792
243,-3.357209172237716
251,-7.884348742294259
257,-6.470689324122668
258,-4.125019044591737
262,-6.205051680431245
265,-4.795406903764859
274,-9.351706760585907
286,-4.209042241925245
310,-5.722878283106189
311,-7.1367989071483295
317,0.23349691576545517
323,-0.20472653470248314
327,-3.793697436068821
330,-7.18319939352566
334,-7.8018419832266
343,-6.982809692234688
346,-0.8377948343642174
350,-6.500671557748779
352,-3.6858051466173283
357,-7.0261350857298455
373,-8.242300238206651
384,-6.0084546030648625
388,-8.809562573941065
391,-4.740333091189177
399,-4.235934827800434
406,-5.4358281716997645
412,-6.374225852082895
413,-1.4155183839313148
441,-8.163577976472107
445,-3.901704032813424
460,-4.032561961495698
467,-1.657369762195847
470,-8.973745463926349
474,-4.455529337607068
478,-4.554469470633663
480,-5.929045771958378
482,-9.40653992653196
491,-6.139771227051465
494,-5.506816280127419
495,-8.048189372172363
503,-1.833461925516811
504,-2.001710152990153
507,-7.430708207159906
512,0.0715893922901607
514,-7.940614173213783
516,-1.4080354883835131
517,-7.914056266189534
523,-2.932245164253906
524,-7.524125879206194
533,-7.244761961143599
549,-7.761810149952912
559,-5.754667585086273
566,-9.514652035972013
570,-8.972925872633821
582,-8.173418980564596
586,-9.141193584663181
590,-2.536910211387626
593,-4.8846714894379435
612,-7.543432682442154
615,-2.5535716363014784
633,-9.534410042852386
642,-3.239580015309433
644,-0.4542703471679612
646,-4.091080679821664
655,-11.066111523138385
666,-3.8733977750123447
673,-5.775524579782457
685,-7.397664709925655
702,-5.279904903491179
707,-5.222056579767291
723,-9.932874806620127
728,-12.058069408955298
729,-5.6281151051462714
732,-7.209131898611489
735,-1.8822469117957192
740,-2.079899856273075
742,-3.94976243628108
747,-3.832879446210707
750,-6.4938745123156
752,-8.2286957659525
755,-1.1928938595523375
766,-1.1571000192436962
771,-8.692070543632624
775,-5.804968543314915
776,0.2443599752353851
780,-7.326626034771841
783,-7.26595866476739
