ID,TARGET
24,-5.749388183322593
28,-4.064983276206362
29,-3.7860148919159067
33,-6.351868443286252
58,-1.1483456310046842
71,-7.356392441294004
86,-4.487875330473549
88,-5.611069080091877
89,-6.894398916503422
107,-8.068522802744551
108,-0.6846674448940571
109,-9.698445936264903
110,-5.842544930867648
113,-7.409378236955865
114,-4.17702668721411
115,-4.633942354386067
120,-6.058866180240074
136,-0.3689080294628925
147,-5.537959848870364
150,-6.885454871015271
158,-5.5342819031972335
164,-4.075776399605976
167,-0.6289647614937419
169,-3.8048184888212786
174,-6.851104630818361
183,-9.818965923493952
184,-3.431913911952624
185,-1.4235987033195805
189,-6.894780152105359
192,-6.328220462363453
195,-9.211140948210506
208,-4.1704948429655175
209,-8.798166787717538
217,-1.2751737767952325
219,-2.3373153480295095
221,-10.523508228067287
223,-8.489103409198899
227,-5.185483495145297
229,-9.38764200502926
243,-3.0901626960942545
251,-8.149549134844017
257,-6.772643247078983
258,-3.540731159366595
262,-5.518358352817557
265,-4.493443299748569
274,-9.165948599327404
286,-3.966174577033096
310,-5.653723963735986
311,-6.56171713960212
317,-0.2191006068957248
323,-0.7529888590878666
327,-4.378078897866468
330,-7.772254152251485
334,-7.515830791123477
343,-7.65692541464355
346,-1.0328346678999822
350,-7.322807095476123
352,-4.013286939132701
357,-6.349458206595828
373,-8.644030926971046
384,-6.19704525225512
388,-8.414797912873105
391,-4.811238190378546
399,-4.197453320823748
406,-5.232162932445183
412,-6.331183195372405
413,-1.469325855575208
441,-8.452520607606113
445,-4.32515471512908
460,-4.062569920454892
467,-0.21134650293598004
470,-8.811314310488752
474,-3.8005715621160463
478,-4.801306686358133
480,-6.5527500978268804
482,-9.268453178417367
491,-5.749398849846716
494,-5.211254157299456
495,-7.104640945598672
503,-2.1744371283432744
504,-1.1884524879529614
507,-7.138493844840235
512,0.6632095841905372
514,-8.107688775318962
516,-1.359345920084242
517,-8.53228213651006
523,-3.6997674766669695
524,-7.009689285915526
533,-6.593990039079214
549,-8.064036535794042
559,-5.966253747461043
566,-8.937253205416967
570,-8.904750966691038
582,-8.588859310554637
586,-9.238024204283288
590,-2.4012827235913847
593,-5.009227321462488
612,-7.514588633576784
615,-1.9532422034687693
633,-8.69784098905831
642,-3.721362339620085
644,-0.44443631325138594
646,-5.464993672244845
655,-11.712737156422591
666,-3.9778781722545746
673,-6.041595791063234
685,-8.261374420234132
702,-4.562722506465654
707,-6.6676093354177555
723,-9.819006580246338
728,-12.245088299445513
729,-5.403654313660819
732,-6.860341334158862
735,-2.03984532284172
740,-1.8796403503996362
742,-4.039233098428929
747,-3.184328567810691
750,-6.778606248131233
752,-7.791071438064938
755,-1.94561539034959
766,-0.7195716045373772
771,-8.02919597492095
775,-5.56957745434142
776,0.10777628759988082
780,-7.627207851008738
783,-7.356630094498972
787,-6.0676010414524715
798,-4.429932024054422
800,-8.867290415595235
810,-4.526647369307012
820,-4.657333896433435
823,-6.612284277750822
830,-8.70848380285261
834,-6.6800190978549
835,-8.04570080682303
837,-2.973746661516926
838,-3.8147940446253057
842,-9.47171727517822
847,-4.219552048456918
859,-14.182650100737183
870,-2.7277548045098983
889,-9.948271395365095
892,-8.300058112647239
894,-7.894870671670262
903,-10.057144301633846
904,-6.40036464669392
905,-5.847234530290327
907,-7.276851823862865
908,-3.2828224637889
911,-4.458121543760357
918,-2.0765633057429107
930,-6.313745607144634
933,-10.149675903963576
936,-4.983239595304847
943,-4.360500874504564
956,2.157781798308604
961,-3.999902769773461
967,-1.7952800362209038
972,-6.865621803624706
975,-6.327172036312583
981,-9.574926463346669
991,-12.175939143618411
994,-3.372140116190512
997,-4.414408040626849
1003,-1.1906914590799602
1008,-8.113887294737708
1011,-4.455278654634347
1015,-4.671979958256454
1016,-2.903512243023961
1018,-10.90870754346191
1029,-3.8990672575306733
1032,-4.001413951426951
1037,-5.85035089393943
1039,-5.970762135560094
1045,-1.627687254729568
1053,-4.932875771470378
1060,-2.703903624304544
1064,-12.140921085757668
1066,-8.386873692937895
1073,-5.456247458201689
1075,-4.202673866832079
1079,-3.8448508981506953
1083,-1.1699678740341948
1086,-6.762198881876584
1092,-7.1301495072961005
1094,-7.67371307249402
1098,-8.648489688463744
1099,-5.984420118964978
1102,-6.24079034430374
1110,-8.297571372111406
1111,-6.7513033378144245
1116,-6.094152466666891
1119,-6.73736562925486
1128,-3.0893688879224452
1130,-5.2723760714702035
1137,-4.629972385991911
1149,-0.7342728403310809
1151,-3.5068844590936585
1159,-3.3250511072635596
1168,-5.29597480597563
1181,-5.707371627206628
1189,-3.531599031668779
1190,-2.4678861772479315
1192,-5.380427692891134
1196,-3.6305839100395803
1199,-5.840897085434648
1201,-3.5709431550873494
1208,-4.9136831047515175
1230,-4.576449201635835
1231,-8.124328415069142
1244,-4.916627233285253
1246,-5.5913377406918245
1250,-7.494424069458663
1260,-5.884879538347881
1270,-8.60168337528251
1271,-5.003884555491037
1277,-4.81074408638015
1278,-8.318483062812247
1293,-4.1235723532422615
1299,-3.6703123114208958
1319,-3.024477948421446
1321,-2.0048319288231853
1329,-3.7679868447007827
1338,-2.0224439087636266
1342,-9.024068492659229
1347,-6.7307398402620215
1350,-6.005574755392499
1351,-3.5637698986540958
1352,-8.56776987416712
1360,-7.6925858389281725
1367,-4.22577885100739
1370,-5.838742255870628
1373,-5.3833573348090935
1374,-6.489959076713341
1375,-7.30623621830514
1380,-8.77575387719236
1393,-5.153276807362963
1411,-4.8864233821998315
1415,-5.364384126595107
1429,-6.4345414537281025
1451,-3.469470935398027
1453,-3.314840940124339
1455,-6.8631123928696605
1475,-1.9765171820688454
1485,-8.553771998915316
1497,-5.0911494572797
1502,-8.169492032564968
1508,-5.020346512810527
1512,-5.100940185221767
1517,-5.119856336594241
1518,-4.152498643603468
1519,-5.975244200001288
1520,-0.5737544159578442
1523,-4.053930346601222
1529,-5.872332388261448
1530,-4.519400711580981
1531,-8.171220191656406
1532,-9.956733379864524
1538,-6.258682969724176
1551,-4.539597864175585
1560,-5.559650709414376
1563,-4.439189602705457
1565,-1.3925864386883162
1569,-7.25681723686261
1570,-7.7124889711206555
1571,-8.247984232269731
1591,-6.904628942875627
1595,-13.317670345032203
1596,-9.727007795553385
1602,-0.6879153767579205
1604,-8.750904980802327
1613,-8.202795319377651
1620,-6.2008125303681245
1623,-4.222926412373088
1627,-8.559345808189633
1633,-7.443256359367197
1641,-9.65210856997158
1642,-3.016505870372648
1646,-7.944362124506137
1648,-7.5276590130399725
1649,-1.4762772224631622
1651,-8.283402953402756
1652,-3.8310609844465504
1653,-3.8186746302547707
1661,-4.873095016893094
1665,-3.267577971365546
1677,-4.670191545321142
1682,-2.770519840284316
1684,-6.929345364970574
1689,1.5302095391265031
1691,-3.5043406491720077
1695,-6.261920086841778
1709,-3.840656460735075
1717,-7.087266352838894
1725,-15.37823927502014
1728,-1.1451927319665969
1733,-2.8441919550384682
1735,-6.919953481104753
1744,-8.596401951357828
1754,-12.186618565119739
1756,-6.013304701984549
1760,-8.272352704545687
1761,-5.353353913651342
1777,-3.3798868005616782
1781,-7.052168974535394
1782,-1.9370187115426099
1784,-4.7622372811980735
1793,-7.048010684744677
1806,-7.346511399430595
1809,-6.065678008402432
1816,-8.287488805147362
1824,-8.40905984691263
1829,-2.2750506795628165
1840,-9.792148090222842
1847,-4.949037555482427
1848,-7.198803940607105
1850,-6.075958234133024
1858,-7.258261810363377
1877,-9.064436979098398
1878,-3.3750036504155707
1886,-4.8185295234846155
1888,0.46272542010716605
1893,-2.207509402855816
1902,-2.9860719641384503
1909,-4.023422467801217
1910,-2.131337844321849
1918,-1.8625013466150024
1959,-7.534270489976402
1961,-8.23069517432601
1968,-2.6222578180174496
1981,-2.0323690192889368
2003,-0.1960442702609613
2006,-2.392348735559187
2009,-3.4162287205830757
2016,-7.467947210776162
2023,-2.9853920798757616
2033,-0.9606425615989942
2039,-8.3306174377278
2044,-8.155203848730281
2047,-7.9345173613486075
2056,-5.060558434360184
2072,-1.8594600910176022
2078,-4.8826952484452315
2080,-1.8388416687533473
2082,-4.182210835695971
2091,-0.5812768291538698
2092,-6.728488846444006
2100,-8.689561352417392
2106,-0.9674375336080311
2108,-2.0901028950073703
2111,-6.269830491324664
2113,-5.217078615672539
2117,-8.090582196178
2144,-2.1442508943855128
2146,-6.704364362752108
2150,-8.45623024738428
2162,-2.8184058653815165
2168,-2.8322417562487012
2170,-3.8806602881054144
2180,-3.6097197348138588
2185,-4.113707033602127
