ID,TARGET
24,-5.944081075037737
28,-3.6708315981790594
29,-3.441289972229309
33,-6.463427448952315
58,-1.4875654531532962
71,-7.579383666640775
86,-4.200019027384651
88,-5.534399731648061
89,-7.144675643738767
107,-8.338622254605907
108,-0.3824424040996536
109,-9.759377465865017
110,-5.802710746966774
113,-7.643730989246587
114,-3.8434677632422813
115,-4.375119194517126
120,-6.408780414547766
136,-0.8272301453865926
147,-5.638572640624914
150,-6.771365323235747
158,-5.229967858065242
164,-4.562855979854455
167,-1.0403166174539802
169,-3.802684674795676
174,-7.159595382997386
183,-8.840675915238874
184,-3.583422049465266
185,-1.5301149549477804
189,-6.760629150765011
192,-6.455281283782965
195,-8.983413835730405
208,-3.3128096763545165
209,-8.153997966656473
217,-1.1319364772912268
219,-2.5304894506863835
221,-10.612314352251675
223,-7.934121432209768
227,-4.961908920978213
229,-10.09269543563919
243,-3.379723683947237
251,-8.026872393324004
257,-7.449762985688992
258,-3.737369653366881
262,-5.5655020515989015
265,-4.586328598182988
274,-9.267739679222752
286,-4.444120128900854
310,-5.605952069321021
311,-6.141326610895708
317,0.3392218304537198
323,-1.0039413101493972
327,-3.6022815822162344
330,-8.226496526094257
334,-7.230283446304819
343,-7.3785322080286395
346,-1.652896511202433
350,-7.130333033433096
352,-4.457939463819495
357,-6.029208522351368
373,-8.180730281047385
384,-5.756005713840429
388,-8.22675094204162
391,-5.957496005631819
399,-4.064248604637459
406,-5.775835794925137
412,-6.439593343795504
413,-2.032592546177581
441,-8.089508605549483
445,-3.2084641110973697
460,-4.517426864896706
467,-2.321097556582945
470,-9.20164766212158
474,-4.196900441339817
478,-5.094026742024537
480,-6.309947098253885
482,-8.85805180219004
491,-5.606616370345248
494,-4.667019152473531
495,-7.50467370668492
503,-2.0860708585346113
504,-1.904450347625609
507,-6.19476512335997
512,0.09022194275280677
514,-8.520710317350174
516,-1.7007461925002374
517,-8.444314921678284
523,-2.986606586531769
524,-7.422134782194835
533,-7.092935289180088
549,-8.078255468210827
559,-5.572375733346041
566,-8.48080637701713
570,-8.616364637420721
582,-8.429044257983136
586,-10.431179191982949
590,-2.2877438981920513
593,-4.60510039330817
612,-7.702248378580311
615,-3.2920724108093524
633,-9.806191083083505
642,-3.7038223375226975
644,0.22237766616391175
646,-4.946575152172318
655,-12.57542243005199
666,-4.225970205120809
673,-6.930957443221257
685,-8.516684766816912
702,-4.538280141389555
707,-6.423077093105014
723,-10.351365150787121
728,-11.93256346522202
729,-4.575448955321599
732,-6.451283382500189
735,-2.1083085522356098
740,-1.699434637417664
742,-3.152949331594622
747,-3.515137977877887
750,-6.359574881437776
752,-7.469098346295984
755,-1.7601936537049458
766,-0.7946728950355207
771,-7.654586246905507
775,-4.889248462313987
776,0.3321831852569896
780,-7.288291796001254
783,-6.934889775034199
787,-6.113442394894138
798,-4.530208798412122
800,-8.746133733836594
810,-4.520010597903289
820,-4.014163648727203
823,-6.013493108240893
830,-7.91641048681912
834,-6.798370469456634
835,-7.532867809467041
837,-3.2924189512364657
838,-4.437141663262488
842,-9.276975429019327
847,-4.44002209655003
859,-12.894319279599783
870,-5.160307161010968
889,-10.482552136482932
892,-8.569960483208648
894,-9.008735183370055
903,-11.202943099101269
904,-6.124731616620786
905,-5.630209751876463
907,-6.108754343373454
908,-4.1735537437730645
911,-4.409793779126329
918,-2.0048849094623455
930,-6.262017867799909
933,-9.95376286766808
936,-5.446584945618147
943,-4.454708315727811
956,1.137054190109541
961,-3.1822111657501924
967,-2.6884630672205225
972,-6.675196789523457
975,-6.683581859608243
981,-9.321401415222075
991,-12.032275926483061
